mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		-1	65		0
2	1	0	0	3/4	2	2	3/4		1/2	3/2		-2	46		11
2	1	0	0	3/4	1	2	1/8		1/8	1		2	62		3
2	1	0	0	3/4	1	1	1/2		1/2	1		-2	70		1
2	1	1/8	1/8	3/4	1	2	1/8		1/8	1		-1	65		4
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		9
2	1	1/4	1/4	3/4	1	2	1/8		1/8	1		1	67		5
2	1	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		10
2	1	1/2	1/2	3/4	1	2	1/8		1/8	1		2	62		7
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		-2	70		2
2	1	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65		8
3	2	0	0	3/4	2	2	3/4		1/2	3/2		0	48		22
3	2	0	0	3/4	1	2	1/8		1/8	1		-3	63		14
3	2	0	0	3/4	1	1	1/2		1/2	1		-2	70		12
3	2	1/8	1/8	3/4	1	2	1/8		1/8	1		-1	65		15
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		20
3	2	1/4	1/4	3/4	1	2	1/8		1/8	1		1	67		16
3	2	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65		17
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		21
3	2	1/2	1/2	3/4	1	2	1/8		1/8	1		-3	63		18
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69		13
3	2	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65		19
4	3	0	0	3/4	2	2	1/4		1/4	1		-1	41		33
4	3	0	0	3/4	2	1	1/2		1/2	1		-1	53		31
4	3	0	0	3/4	1	2	1/8		1/8	1		-3	63		25
4	3	0	0	3/4	1	1	1/2		1/2	1		0	72		23
4	3	1/8	1/8	3/4	1	2	1/8		1/8	1		-1	65		26
4	3	1/4	1/4	3/4	2	2	1/4		1/4	1		1	43		34
4	3	1/4	1/4	3/4	1	2	1/8		1/8	1		1	67		27
4	3	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65		28
4	3	1/2	1/2	3/4	2	2	1/4		1/4	1		3	45		35
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		32
4	3	1/2	1/2	3/4	1	2	1/8		1/8	1		-3	63		29
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72		24
4	3	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65		30
5	4	0	0	3/4	2	2	3/4		1/2	3/2		-2	46		46
5	4	0	0	3/4	1	2	1/8		1/8	1		2	62		38
5	4	0	0	3/4	1	1	1/2		1/2	1		0	72		36
5	4	1/8	1/8	3/4	1	2	1/8		1/8	1		-1	65		39
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		44
5	4	1/4	1/4	3/4	1	2	1/8		1/8	1		1	67		40
5	4	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65		41
