mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4		1/4	1		2	50		3
1	1	0	0	2/4	2	1	1/4		1/4	1		3	57		3
1	1	0	0	2/4	2	1	1/4		1/4	1		2	62		3
1	1	0	0	2/4	1	1	1/4		1/4	1		-1	65		0
1	1	0	0	2/4	1	1	1/4		1/4	1		3	69		0
1	1	0	0	2/4	1	1	1/4		1/4	1		2	74		0
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		2	50		4
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57		4
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		4
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	65		1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		3	69		1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74		1
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50		5
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		3	57		5
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62		5
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	65		2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		3	69		2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74		2
2	2	0	0	2/4	2	1	1/4		1/4	1		2	50		8
2	2	0	0	2/4	2	1	1/4		1/4	1		3	57		8
2	2	0	0	2/4	2	1	1/4		1/4	1		2	62		8
2	2	0	0	2/4	1	1	1/4		1/4	1		-1	65		6
2	2	0	0	2/4	1	1	1/4		1/4	1		3	69		6
2	2	0	0	2/4	1	1	1/4		1/4	1		2	74		6
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1		3	45		9
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		9
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		1	67		7
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		7
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		7	73		7
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76		7
3	3	0	0	2/4	2	1	1/4		1/4	1		2	50		12
3	3	0	0	2/4	2	1	1/4		1/4	1		3	57		12
3	3	0	0	2/4	1	1	1/4		1/4	1		-1	65		10
3	3	0	0	2/4	1	1	1/4		1/4	1		3	69		10
3	3	0	0	2/4	1	1	1/4		1/4	1		2	74		10
3	3	0	0	2/4	1	1	1/4		1/4	1		-1	77		10
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1		3	45		13
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		13
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		1	67		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		7	73		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76		11
4	4	0	0	2/4	2	1	1/2		1/2	1		2	50		15
4	4	0	0	2/4	2	1	1/2		1/2	1		3	57		15
4	4	0	0	2/4	1	1	1/2		1/2	1		-1	65		14
4	4	0	0	2/4	1	1	1/2		1/2	1		3	69		14
4	4	0	0	2/4	1	1	1/2		1/2	1		2	74		14
5	5	0	0	2/4	2	1	1/2		1/2	1		3	57		19
5	5	0	0	2/4	2	1	1/2		1/2	1		0	60		19
5	5	0	0	2/4	2	1	1/2		1/2	1		4	64		19
5	5	0	0	2/4	1	1	1/4		1/4	1		3	81		16
5	5	1/4	1/4	2/4	1	1	1/8		1/8	1		3	81		17
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1		3	81		18
6	6	0	0	2/4	1	1	0	grace32	1/16	1		3	81		20
6	6	0	0	2/4	1	1	0	grace32	1/16	1		5	83		21
6	6	0	0	2/4	2	1	1/4		1/4	1		3	57		25
6	6	0	0	2/4	2	1	1/4		1/4	1		0	60		25
6	6	0	0	2/4	2	1	1/4		1/4	1		4	64		25
6	6	0	0	2/4	1	1	1/4		1/4	1		0	84		22
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		26
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		0	60		26
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		4	64		26
6	6	1/4	1/4	2/4	1	1	1/8		1/8	1		5	83		23
6	6	3/8	3/8	2/4	1	1	1/8		1/8	1		3	81		24
7	7	0	0	2/4	2	1	1/4		1/4	1		4	52		31
7	7	0	0	2/4	2	1	1/4		1/4	1		5	59		31
7	7	0	0	2/4	2	1	1/4		1/4	1		2	62		31
7	7	0	0	2/4	1	1	1/8		1/8	1		8	80		27
7	7	1/8	1/8	2/4	1	1	1/8		1/8	1		3	81		28
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		4	52		32
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		5	59		32
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		2	62		32
7	7	1/4	1/4	2/4	1	1	1/8		1/8	1		5	83		29
7	7	3/8	3/8	2/4	1	1	1/8		1/8	1		8	80		30
8	8	0	0	2/4	2	1	1/4		1/4	1		3	57		34
8	8	0	0	2/4	2	1	1/4		1/4	1		0	60		34
8	8	0	0	2/4	1	1	1/4		1/4	1		3	81		33
9	9	0	0	2/4	2	1	3/8		1/4	3/2		0	48		38
9	9	0	0	2/4	1	1	1/4		1/4	1		1	79		35
9	9	1/4	1/4	2/4	1	1	1/8		1/8	1		1	79		36
9	9	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58		39
9	9	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		39
9	9	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64		39
9	9	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79		37
10	10	0	0	2/4	1	1	0	grace16	1/16	1		1	79		40
10	10	0	0	2/4	1	1	0	grace16	1/16	1		3	81		41
10	10	0	0	2/4	2	1	1/4		1/4	1		-2	58		45
10	10	0	0	2/4	2	1	1/4		1/4	1		0	60		45
10	10	0	0	2/4	2	1	1/4		1/4	1		4	64		45
10	10	0	0	2/4	1	1	1/4		1/4	1		-2	82		42
10	10	1/4	1/4	2/4	2	1	1/4		1/4	1		-2	58		46
