mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	2	3/4	1/2	3/2		2	62		5
1	1	0	0	3/4	2	2	3/4	1/2	3/2		6	66		5
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		3
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78		0
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		1
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69		4
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		2
2	2	0	0	3/4	2	2	3/4	1/2	3/2		7	61		10
2	2	0	0	3/4	2	2	3/4	1/2	3/2		4	64		10
2	2	0	0	3/4	2	2	3/4	1/2	3/2		1	67		10
2	2	0	0	3/4	1	1	1/2	1/2	1		3	81		6
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		8
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69		9
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		7
3	3	0	0	3/4	2	2	3/4	1/2	3/2		2	62		16
3	3	0	0	3/4	2	2	3/4	1/2	3/2		6	66		16
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		14
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78		11
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		12
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69		15
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		13
4	4	0	0	3/4	2	1	1/4	1/4	1		3	57		19
4	4	0	0	3/4	1	1	1/2	1/2	1		7	73		17
4	4	1/4	1/4	3/4	2	1	1/8	1/8	1		7	61		20
4	4	3/8	3/8	3/4	2	1	1/8	1/8	1		4	64		21
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		22
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		18
5	5	0	0	3/4	2	2	3/4	1/2	3/2		2	62		28
5	5	0	0	3/4	2	2	3/4	1/2	3/2		6	66		28
5	5	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		26
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78		23
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		24
5	5	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69		27
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		25
6	6	0	0	3/4	2	2	3/4	1/2	3/2		7	61		33
6	6	0	0	3/4	2	2	3/4	1/2	3/2		4	64		33
6	6	0	0	3/4	2	2	3/4	1/2	3/2		1	67		33
6	6	0	0	3/4	1	1	1/2	1/2	1		3	81		29
6	6	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		31
6	6	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69		32
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		30
7	7	0	0	3/4	2	2	1/2	1/2	1		2	62		41
7	7	0	0	3/4	2	2	1/2	1/2	1		6	66		41
7	7	0	0	3/4	1	1	1/4	1/4	1		6	78		34
7	7	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		39
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		2	74		35
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78		36
7	7	1/2	1/2	3/4	2	2	1/4	1/4	1		7	61		42
7	7	1/2	1/2	3/4	2	2	1/4	1/4	1		1	67		42
7	7	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69		40
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76		37
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		7	73		38
8	8	0	0	3/4	2	1	1/2	1/2	1		6	66		47
8	8	0	0	3/4	2	1	1/2	1/2	1		3	69		47
8	8	0	0	3/4	1	1	1/4	1/4	1		2	74		43
8	8	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78		44
8	8	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81		45
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		2	86		46
9	9	0	0	3/4	2	2	1/4	1/4	1		6	54		58
9	9	0	0	3/4	2	1	1/8	1/8	1		10	58		52
9	9	0	0	3/4	1	1	1/4	1/4	1		6	66		48
9	9	0	0	3/4	1	1	1/4	1/4	1		6	78		48
9	9	1/8	1/8	3/4	2	1	1/8	1/8	1		7	61		53
9	9	1/4	1/4	3/4	2	2	1/4	1/4	1		6	54		59
9	9	1/4	1/4	3/4	2	1	1/8	1/8	1		10	58		54
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		6	66		49
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78		49
9	9	3/8	3/8	3/4	2	1	1/8	1/8	1		7	61		55
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		6	66		50
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78		50
9	9	1/2	1/2	3/4	2	2	1/4	1/4	1		6	54		60
9	9	1/2	1/2	3/4	2	1	1/8	1/8	1		10	58		56
9	9	1/2	1/2	3/4	1	1	1/4	1/4	1		6	66		51
9	9	1/2	1/2	3/4	1	1	1/4	1/4	1		6	78		51
9	9	5/8	5/8	3/4	2	1	1/8	1/8	1		7	61		57
