mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4	1/4	1.0		4	52		3
1	1	0	0	2/4	2	1	1/4	1/4	1.0		4	64		3
1	1	0	0	2/4	1	1	1/4	1/4	1.0		5	71		0
1	1	0	0	2/4	1	1	1/4	1/4	1.0		8	80		0
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1.0		4	52		4
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1.0		4	64		4
1	1	1/4	1/4	2/4	1	1	1/8	1/8	1.0		12	72		1
1	1	1/4	1/4	2/4	1	1	1/8	1/8	1.0		8	80		1
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1.0		4	52		5
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1.0		4	64		5
1	1	3/8	3/8	2/4	1	1	1/8	1/8	1.0		12	72		2
1	1	3/8	3/8	2/4	1	1	1/8	1/8	1.0		8	80		2
2	2	0	0	2/4	2	1	1/4	1/4	1.0		4	52		8
2	2	0	0	2/4	2	1	1/4	1/4	1.0		4	64		8
2	2	0	0	2/4	1	1	1/4	1/4	1.0		7	73		6
2	2	0	0	2/4	1	1	1/4	1/4	1.0		3	81		6
2	2	1/4	1/4	2/4	2	1	1/4	1/4	1.0		4	52		9
2	2	1/4	1/4	2/4	2	1	1/4	1/4	1.0		4	64		9
2	2	1/4	1/4	2/4	1	1	1/4	1/4	1.0		5	71		7
2	2	1/4	1/4	2/4	1	1	1/4	1/4	1.0		8	80		7
3	3	0	0	2/4	2	1	1/4	1/4	1.0		4	52		13
3	3	0	0	2/4	2	1	1/4	1/4	1.0		4	64		13
3	3	0	0	2/4	1	1	1/4	1/4	1.0		3	69		10
3	3	0	0	2/4	1	1	1/4	1/4	1.0		6	78		10
3	3	1/4	1/4	2/4	2	1	1/8	1/8	1.0		4	52		14
3	3	1/4	1/4	2/4	2	1	1/8	1/8	1.0		4	64		14
3	3	1/4	1/4	2/4	1	1	1/8	1/8	1.0		10	70		11
3	3	1/4	1/4	2/4	1	1	1/8	1/8	1.0		13	79		11
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1.0		4	52		15
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1.0		4	64		15
3	3	3/8	3/8	2/4	1	1	1/8	1/8	1.0		10	70		12
3	3	3/8	3/8	2/4	1	1	1/8	1/8	1.0		13	79		12
4	4	0	0	2/4	2	1	1/4	1/4	1.0		4	52		18
4	4	0	0	2/4	2	1	1/4	1/4	1.0		4	64		18
4	4	0	0	2/4	1	1	1/4	1/4	1.0		5	71		16
4	4	0	0	2/4	1	1	1/4	1/4	1.0		8	80		16
4	4	1/4	1/4	2/4	2	1	1/4	1/4	1.0		4	52		19
4	4	1/4	1/4	2/4	2	1	1/4	1/4	1.0		4	64		19
4	4	1/4	1/4	2/4	1	1	1/4	1/4	1.0		3	69		17
4	4	1/4	1/4	2/4	1	1	1/4	1/4	1.0		6	78		17
5	5	0	0	2/4	2	1	1/4	1/4	1.0		4	52		23
5	5	0	0	2/4	2	1	1/4	1/4	1.0		4	64		23
5	5	0	0	2/4	1	1	1/4	1/4	1.0		8	68		20
5	5	0	0	2/4	1	1	1/4	1/4	1.0		4	76		20
5	5	1/4	1/4	2/4	2	1	1/8	1/8	1.0		4	52		24
5	5	1/4	1/4	2/4	2	1	1/8	1/8	1.0		2	62		24
5	5	1/4	1/4	2/4	1	1	1/8	1/8	1.0		8	68		21
5	5	1/4	1/4	2/4	1	1	1/8	1/8	1.0		11	77		21
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1.0		4	52		25
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1.0		2	62		25
5	5	3/8	3/8	2/4	1	1	1/8	1/8	1.0		8	68		22
5	5	3/8	3/8	2/4	1	1	1/8	1/8	1.0		11	77		22
6	6	0	0	2/4	2	1	1/4	1/4	1.0		4	52		28
6	6	0	0	2/4	2	1	1/4	1/4	1.0		7	61		28
6	6	0	0	2/4	1	1	1/4	1/4	1.0		3	69		26
6	6	0	0	2/4	1	1	1/4	1/4	1.0		6	78		26
6	6	1/4	1/4	2/4	2	1	1/4	1/4	1.0		4	52		29
6	6	1/4	1/4	2/4	2	1	1/4	1/4	1.0		0	60		29
6	6	1/4	1/4	2/4	1	1	1/4	1/4	1.0		3	69		27
6	6	1/4	1/4	2/4	1	1	1/4	1/4	1.0		4	76		27
7	7	0	0	2/4	2	1	1/4	1/4	1.0		4	52		37
7	7	0	0	2/4	2	1	1/4	1/4	1.0		5	59		37
7	7	0	0	2/4	1	2	1/4	1/4	1.0		3	69		34
7	7	0	0	2/4	1	1	1/8	1/8	1.0		9	75		30
7	7	1/8	1/8	2/4	1	1	1/8	1/8	1.0		5	71		31
7	7	1/4	1/4	2/4	2	1	1/8	1/8	1.0		4	52		38
7	7	1/4	1/4	2/4	2	1	1/8	1/8	1.0		5	59		38
7	7	1/4	1/4	2/4	1	2	1/8	1/8	1.0		3	69		35
7	7	1/4	1/4	2/4	1	1	1/8	1/8	1.0		7	73		32
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1.0		4	52		39
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1.0		5	59		39
7	7	3/8	3/8	2/4	1	2	1/8	1/8	1.0		3	69		36
7	7	3/8	3/8	2/4	1	1	1/8	1/8	1.0		9	75		33
8	8	0	0	2/4	2	2	1/2	1/2	1.0		4	52		44
8	8	0	0	2/4	2	1	1/4	1/4	1.0		5	59		42
8	8	0	0	2/4	1	2	1/2	1/2	1.0		8	68		41
8	8	0	0	2/4	1	1	1/2	1/2	1.0		4	76		40
8	8	1/4	1/4	2/4	2	1	1/4	1/4	1.0		4	64		43
