mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	3/16		1/8	3/2		-1	77		0
1	0	3/16	11/16	3/4	1	1	1/16		1/16	1		-1	77		1
2	1	0	0	3/4	1	1	0	grace16	1/16	1		-1	77		2
2	1	0	0	3/4	2	1	1/8		1/8	1		-2	58		7
2	1	0	0	3/4	1	1	1/4		1/4	1		2	86		3
2	1	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62		8
2	1	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		8
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		9
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		9
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	82		4
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62		10
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		10
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		11
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		11
2	1	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	77		5
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		12
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		12
2	1	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77		6
3	2	0	0	3/4	1	1	0	grace16	1/16	1		-1	77		13
3	2	0	0	3/4	2	1	1/8		1/8	1		-2	58		18
3	2	0	0	3/4	1	1	1/4		1/4	1		2	86		14
3	2	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62		19
3	2	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		19
3	2	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		20
3	2	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		20
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	82		15
3	2	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62		21
3	2	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		21
3	2	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		22
3	2	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		22
3	2	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	77		16
3	2	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		23
3	2	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		23
3	2	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77		17
4	3	0	0	3/4	1	1	0	grace16	1/16	1		-1	77		24
4	3	0	0	3/4	2	1	1/8		1/8	1		3	57		29
4	3	0	0	3/4	1	1	3/8		1/4	3/2		-1	89		25
4	3	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		30
4	3	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		30
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		31
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		31
4	3	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		32
4	3	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		32
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		0	84		26
4	3	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60		33
4	3	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		33
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		2	86		27
4	3	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		34
4	3	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		34
4	3	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	87		28
5	4	0	0	3/4	2	1	1/8		1/8	1		-2	58		39
5	4	0	0	3/4	1	1	1/4		1/4	1		7	85		35
5	4	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62		40
5	4	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		40
5	4	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		41
5	4	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		41
5	4	1/4	1/4	3/4	1	1	1/4		1/4	1		2	86		36
5	4	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62		42
5	4	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		42
5	4	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		43
5	4	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		43
5	4	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	77		37
5	4	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		44
5	4	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		44
5	4	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77		38
6	5	0	0	3/4	1	1	0	grace16	1/16	1		-1	77		45
6	5	0	0	3/4	2	1	1/8		1/8	1		-2	58		50
6	5	0	0	3/4	1	1	1/4		1/4	1		2	86		46
6	5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62		51
6	5	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		51
6	5	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		52
6	5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		52
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	82		47
6	5	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62		53
6	5	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		53
