mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/16	1/16	1.0		-1	77		0
1	0	1/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76		1
1	0	1/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77		2
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76		3
2	1	0	0	3/4	2	1	1/8	1/8	1.0		3	57		7
2	1	0	0	3/4	2	1	1/8	1/8	1.0		0	60		7
2	1	0	0	3/4	1	1	1/8	1/8	1.0		-1	77		4
2	1	1/4	1/4	3/4	2	1	1/8	1/8	1.0		-2	58		8
2	1	1/4	1/4	3/4	2	1	1/8	1/8	1.0		2	62		8
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	77		5
2	1	1/2	1/2	3/4	2	1	1/8	1/8	1.0		1	55		9
2	1	1/2	1/2	3/4	2	1	1/8	1/8	1.0		-2	58		9
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		-1	77		6
3	2	0	0	3/4	2	1	1/4	1/4	1.0		-1	53		19
3	2	0	0	3/4	2	1	1/4	1/4	1.0		3	57		19
3	2	0	0	3/4	1	1	1/16	1/16	1.0		-1	77		10
3	2	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76		11
3	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77		12
3	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79		13
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	81		14
3	2	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77		15
3	2	9/16	9/16	3/4	1	1	1/16	1/16	1.0		4	76		16
3	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77		17
3	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	76		18
4	3	0	0	3/4	2	1	1/8	1/8	1.0		-2	58		23
4	3	0	0	3/4	2	1	1/8	1/8	1.0		2	62		23
4	3	0	0	3/4	1	1	1/8	1/8	1.0		-1	77		20
4	3	1/4	1/4	3/4	2	1	1/8	1/8	1.0		3	57		24
4	3	1/4	1/4	3/4	2	1	1/8	1/8	1.0		0	60		24
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		-1	77		21
4	3	1/2	1/2	3/4	2	1	1/8	1/8	1.0		1	55		25
4	3	1/2	1/2	3/4	2	1	1/8	1/8	1.0		-2	58		25
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		-1	77		22
5	4	0	0	3/4	2	1	1/4	1/4	1.0		-1	53		33
5	4	0	0	3/4	2	1	1/4	1/4	1.0		3	57		33
5	4	0	0	3/4	1	1	1/16	1/16	1.0		-1	77		26
5	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	79		27
5	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	81		28
5	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	83		29
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		34
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		1	55		34
5	4	1/4	1/4	3/4	1	1	1/4	1/4	1.0		0	84		30
5	4	1/2	1/2	3/4	2	2	1/8	1/8	1.0		0	48		36
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	55		35
5	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	88		31
5	4	5/8	5/8	3/4	2	2	1/8	1/8	1.0		4	52		37
5	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		0	84		32
6	5	0	0	3/4	2	2	1/4	1/4	1.0		-1	53		48
6	5	0	0	3/4	2	1	1/8	1/8	1.0		3	57		44
6	5	0	0	3/4	1	1	1/16	1/16	1.0		5	83		38
