mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8	1/8	1		5	71		0
1	0	1/8	5/8	3/4	1	1	1/8	1/8	1		7	73		1
2	1	0	0	3/4	2	1	1/4	1/4	1		6	42		8
2	1	0	0	3/4	1	1	1/8	1/8	1		5	71		2
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1		10	70		3
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		10	58		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		9
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		10	70		4
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		7	73		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		10	58		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64		10
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1		6	66		6
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1		7	73		7
3	2	0	0	3/4	2	1	1/4	1/4	1		5	47		17
3	2	0	0	3/4	1	1	1/8	1/8	1		7	73		11
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74		12
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54		18
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		18
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		18
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1		6	66		13
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		14
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		19
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		19
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		19
3	2	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71		15
3	2	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		16
4	3	0	0	3/4	2	1	1/4	1/4	1		3	45		26
4	3	0	0	3/4	1	1	1/8	1/8	1		2	74		20
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		7	73		21
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		27
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		7	61		27
