mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1		-1	77		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1		2	74		1
2	1	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		13
2	1	0	0	3/4	2	1	1/8		1/8	1		2	62		7
2	1	0	0	3/4	1	1	1/8		1/8	1		-2	70		2
2	1	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		8
2	1	1/8	1/8	3/4	1	1	1/8		1/8	1		-2	70		3
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		9
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	70		4
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		10
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63		11
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72		5
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		12
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69		6
3	2	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		25
3	2	0	0	3/4	2	1	1/8		1/8	1		2	62		19
3	2	0	0	3/4	1	1	1/2		1/2	1		-2	70		14
3	2	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		20
3	2	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		21
3	2	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		22
3	2	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		23
3	2	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	77		15
3	2	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76		16
3	2	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		24
3	2	5/8	5/8	3/4	1	1	1/16		1/16	1		-1	77		17
3	2	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74		18
4	3	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		37
4	3	0	0	3/4	2	1	1/8		1/8	1		2	62		31
4	3	0	0	3/4	1	1	1/8		1/8	1		-2	70		26
4	3	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		32
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1		-2	70		27
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		33
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	70		28
4	3	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	65		34
4	3	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63		35
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72		29
4	3	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		36
4	3	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69		30
5	4	0	0	3/4	2	2	1/2		1/2	1		-2	58		46
5	4	0	0	3/4	2	1	1/8		1/8	1		2	62		43
5	4	0	0	3/4	1	1	1/2		1/2	1		-2	70		38
5	4	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	65		44
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		45
5	4	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72		39
5	4	9/16	9/16	3/4	1	1	1/16		1/16	1		-2	70		40
5	4	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69		41
5	4	11/16	11/16	3/4	1	1	1/16		1/16	1		-2	70		42
6	5	0	0	3/4	2	1	1/8		1/8	1		-1	53		54
6	5	0	0	3/4	2	1	1/8		1/8	1		-1	65		54
