mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4	1/4	1		0	36		1
1	0	0	1/2	3/4	2	1	1/4	1/4	1		0	48		1
1	0	0	1/2	3/4	1	1	1/4	1/4	1		0	60		0
1	0	0	1/2	3/4	1	1	1/4	1/4	1		0	72		0
2	1	0	0	3/4	2	1	1/2	1/2	1		0	36		4
2	1	0	0	3/4	2	1	1/2	1/2	1		0	48		4
2	1	0	0	3/4	1	1	1/2	1/2	1		0	60		2
2	1	0	0	3/4	1	1	1/2	1/2	1		0	72		2
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	36		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48		5
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		0	60		3
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72		3
3	2	0	0	3/4	2	1	1/2	1/2	1		0	36		7
3	2	0	0	3/4	2	1	1/2	1/2	1		0	48		7
3	2	0	0	3/4	1	1	1/2	1/2	1		0	60		6
3	2	0	0	3/4	1	1	1/2	1/2	1		0	72		6
4	2	0	1/2	3/4	1	1	1/4	1/4	1		0	72		8
4	2	0	1/2	3/4	1	1	1/4	1/4	1		0	84		8
5	3	0	0	3/4	2	1	1/4	1/4	1		0	36		15
5	3	0	0	3/4	2	1	1/4	1/4	1		0	48		15
5	3	0	0	3/4	1	1	1/8	1/8	1		2	74		9
5	3	0	0	3/4	1	1	1/8	1/8	1		2	86		9
5	3	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72		10
5	3	1/8	1/8	3/4	1	1	1/8	1/8	1		0	84		10
5	3	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48		16
5	3	1/4	1/4	3/4	2	1	1/2	1/2	1		4	52		16
5	3	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55		16
5	3	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58		16
5	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70		11
5	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	82		11
5	3	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		12
5	3	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81		12
5	3	1/2	1/2	3/4	1	1	1/8	1/8	1		1	67		13
5	3	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79		13
5	3	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	65		14
5	3	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77		14
6	4	0	0	3/4	2	1	1/4	1/4	1		0	36		20
6	4	0	0	3/4	2	1	1/4	1/4	1		0	48		20
6	4	0	0	3/4	1	1	1/4	1/4	1		4	64		17
6	4	0	0	3/4	1	1	1/4	1/4	1		4	76		17
6	4	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48		21
6	4	1/4	1/4	3/4	2	1	1/2	1/2	1		4	52		21
6	4	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55		21
6	4	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58		21
6	4	1/4	1/4	3/4	1	1	1/4	1/4	1		0	60		18
6	4	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72		18
6	4	1/2	1/2	3/4	1	1	1/4	1/4	1		0	60		19
6	4	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72		19
7	5	0	0	3/4	2	1	1/4	1/4	1		0	36		28
7	5	0	0	3/4	2	1	1/4	1/4	1		0	48		28
7	5	0	0	3/4	1	1	1/8	1/8	1		2	74		22
7	5	0	0	3/4	1	1	1/8	1/8	1		2	86		22
7	5	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72		23
7	5	1/8	1/8	3/4	1	1	1/8	1/8	1		0	84		23
7	5	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48		29
7	5	1/4	1/4	3/4	2	1	1/2	1/2	1		4	52		29
7	5	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55		29
7	5	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58		29
7	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70		24
7	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	82		24
7	5	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		25
7	5	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81		25
7	5	1/2	1/2	3/4	1	1	1/8	1/8	1		1	67		26
7	5	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79		26
7	5	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	65		27
7	5	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77		27
8	6	0	0	3/4	2	1	1/4	1/4	1		0	36		33
8	6	0	0	3/4	2	1	1/4	1/4	1		0	48		33
8	6	0	0	3/4	1	1	1/4	1/4	1		4	64		30
8	6	0	0	3/4	1	1	1/4	1/4	1		4	76		30
