mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	1	1	0	appoggiatura	1/16	1		-1	77		0
1	1	0	0	2/4	2	1	1/8		1/8	1		1	55		5
1	1	0	0	2/4	2	1	1/8		1/8	1		-3	63		5
1	1	0	0	2/4	1	1	1/8		1/8	1		-3	75		1
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1		2	74		2
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55		6
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	63		6
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		-3	75		3
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58		7
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		7
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	77		4
2	2	0	0	2/4	2	1	1/8		1/8	1		-3	63		12
2	2	0	0	2/4	2	1	1/8		1/8	1		1	67		12
2	2	0	0	2/4	1	1	1/8		1/8	1		1	79		8
2	2	1/8	1/8	2/4	1	1	1/8		1/8	1		-1	77		9
2	2	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55		13
2	2	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	63		13
2	2	1/4	1/4	2/4	1	1	1/8		1/8	1		-3	75		10
2	2	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74		11
3	3	0	0	2/4	2	1	1/4		1/4	1		-4	56		16
3	3	0	0	2/4	2	1	1/4		1/4	1		-3	63		16
3	3	0	0	2/4	1	1	1/4		1/4	1		0	72		14
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1	1	-4	56		17
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1	1	-3	63		17
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1	1	-4	68		17
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1	1	-4	80		15
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1	1	0	84		15
4	4	0	0	2/4	2	1	1/4		1/4	1	-1	-4	56		22
4	4	0	0	2/4	2	1	1/4		1/4	1	-1	-3	63		22
4	4	0	0	2/4	2	1	1/4		1/4	1	-1	-4	68		22
4	4	0	0	2/4	1	1	1/8		1/8	1	-1	-4	80		18
4	4	0	0	2/4	1	1	1/8		1/8	1	-1	0	84		18
4	4	1/8	1/8	2/4	1	1	1/8		1/8	1		1	79		19
4	4	1/8	1/8	2/4	1	1	1/8		1/8	1		-2	82		19
4	4	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	56		23
4	4	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	68		23
4	4	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	77		20
4	4	1/4	1/4	2/4	1	1	1/8		1/8	1		-4	80		20
4	4	3/8	3/8	2/4	1	1	1/8		1/8	1		-3	75		21
4	4	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79		21
5	5	0	0	2/4	2	1	1/4		1/4	1		-2	58		26
5	5	0	0	2/4	2	1	1/4		1/4	1		-1	65		26
5	5	0	0	2/4	2	1	1/4		1/4	1		-4	68		26
5	5	0	0	2/4	1	1	1/4		1/4	1		2	74		24
5	5	0	0	2/4	1	1	1/4		1/4	1		-1	77		24
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		-2	58		27
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		-1	65		27
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	68		27
