mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	2	3/4		1/2	3/2	1	0	60		3
1	1	0	0	3/4	2	1	3/4		1/2	3/2		1	67		2
1	1	0	0	3/4	1	2	3/4		1/2	3/2		0	72		1
1	1	0	0	3/4	1	1	3/4		1/2	3/2		4	76		0
2	2	0	0	3/4	2	2	3/4		1/2	3/2	-1	0	60		7
2	2	0	0	3/4	2	1	3/4		1/2	3/2		-1	65		6
2	2	0	0	3/4	1	2	3/4		1/2	3/2		5	71		5
2	2	0	0	3/4	1	2	3/4		1/2	3/2		2	74		5
2	2	0	0	3/4	1	1	3/4		1/2	3/2		1	79		4
3	3	0	0	3/4	1	1	0	grace16	1/16	1		1	79		8
3	3	0	0	3/4	2	1	0	appoggiatura	1/16	1		4	64		12
3	3	0	0	3/4	2	2	3/4		1/2	3/2	1	0	60		15
3	3	0	0	3/4	2	1	1/2		1/2	1		0	72		13
3	3	0	0	3/4	1	2	3/4		1/2	3/2		4	76		11
3	3	0	0	3/4	1	1	1/2		1/2	1		4	88		9
3	3	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71		14
3	3	1/2	1/2	3/4	1	1	1/4		1/4	1		2	86		10
4	4	0	0	3/4	2	2	3/4		1/2	3/2	-1	0	60		22
4	4	0	0	3/4	2	1	1/4		1/4	1		3	69		19
4	4	0	0	3/4	1	1	1/4		1/4	1		0	84		16
4	4	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		20
4	4	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83		17
4	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		21
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81		18
5	5	0	0	3/4	2	2	3/4		1/2	3/2		0	60		30
5	5	0	0	3/4	1	1	1/8		1/8	1		1	79		23
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1		3	81		24
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		28
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		28
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1		1	79		25
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78		26
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		29
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		29
5	5	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		27
6	6	0	0	3/4	2	2	3/4		1/2	3/2		1	55		35
6	6	0	0	3/4	1	1	1/2		1/2	1		-1	89		31
6	6	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		33
6	6	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		33
6	6	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		34
6	6	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		34
6	6	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83		32
7	7	0	0	3/4	2	2	3/4		1/2	3/2		0	60		43
7	7	0	0	3/4	1	1	1/8		1/8	1		0	84		36
7	7	1/8	1/8	3/4	1	1	1/8		1/8	1		2	86		37
7	7	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		41
7	7	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		41
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		0	84		38
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		5	83		39
7	7	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		42
7	7	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		42
7	7	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84		40
8	8	0	0	3/4	2	2	3/4		1/2	3/2		1	55		48
8	8	0	0	3/4	1	1	1/2		1/2	1		-1	89		44
8	8	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		46
8	8	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		46
8	8	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		47
8	8	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		47
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83		45
9	9	0	0	3/4	1	1	0	grace16	1/16	1		0	84		49
9	9	0	0	3/4	2	1	0	grace16	1/16	1		4	64		53
9	9	0	0	3/4	2	2	3/4		1/2	3/2	1	0	60		56
9	9	0	0	3/4	2	1	1/2		1/2	1		0	72		54
9	9	0	0	3/4	1	2	3/4		1/2	3/2	1	4	76		52
9	9	0	0	3/4	1	1	1/2		1/2	1		4	88		50
9	9	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71		55
9	9	1/2	1/2	3/4	1	1	1/4		1/4	1		2	86		51
10	10	0	0	3/4	2	2	3/4		1/2	3/2	-1	0	60		66
10	10	0	0	3/4	2	1	1/4		1/4	1		3	69		63
10	10	0	0	3/4	1	2	1/4		1/4	1	-1	4	76		60
10	10	0	0	3/4	1	1	1/4		1/4	1		0	84		57
10	10	1/4	1/4	3/4	2	1	1/4		1/4	1		5	71		64
10	10	1/4	1/4	3/4	1	2	1/4		1/4	1		8	80		61
10	10	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83		58
10	10	1/2	1/2	3/4	2	1	1/4		1/4	1		0	72		65
10	10	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81		59
10	10	1/2	1/2	3/4	1	2	1/4		1/4	1		3	81		62
11	11	0	0	3/4	2	2	1/2		1/2	1		2	62		76
11	11	0	0	3/4	2	1	1/2		1/2	1		3	69		74
11	11	0	0	3/4	2	1	1/2		1/2	1		0	72		74
11	11	0	0	3/4	1	2	1/2		1/2	1		6	78		72
11	11	0	0	3/4	1	1	1/8		1/8	1		2	86		67
11	11	1/8	1/8	3/4	1	1	1/8		1/8	1		4	88		68
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1		2	86		69
11	11	3/8	3/8	3/4	1	1	1/8		1/8	1		7	85		70
11	11	1/2	1/2	3/4	2	2	1/4		1/4	1		2	62		77
11	11	1/2	1/2	3/4	2	1	1/4		1/4	1		3	69		75
11	11	1/2	1/2	3/4	2	1	1/4		1/4	1		0	72		75
11	11	1/2	1/2	3/4	1	2	1/4		1/4	1		6	78		73
11	11	1/2	1/2	3/4	1	1	1/4		1/4	1		2	86		71
12	12	0	0	3/4	2	2	1/4		1/4	1		1	67		82
12	12	0	0	3/4	2	1	1/4		1/4	1		5	71		80
12	12	0	0	3/4	1	1	1/4		1/4	1		1	79		78
12	12	0	0	3/4	1	2	1/4		1/4	1		1	79		79
12	12	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		81
13	13	0	0	3/4	2	2	3/4		1/2	3/2		1	55		90
13	13	0	0	3/4	2	1	1/2		1/2	1		5	59		88
13	13	0	0	3/4	2	1	1/2		1/2	1		2	62		88
13	13	0	0	3/4	1	1	1/8		1/8	1		2	74		83
13	13	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76		84
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74		85
13	13	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73		86
13	13	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		89
13	13	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		89
13	13	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		87
14	14	0	0	3/4	2	2	3/4		1/2	3/2		1	55		98
14	14	0	0	3/4	2	1	1/2		1/2	1		7	61		96
14	14	0	0	3/4	2	1	1/2		1/2	1		4	64		96
14	14	0	0	3/4	1	1	1/8		1/8	1		4	76		91
14	14	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		92
14	14	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76		93
14	14	3/8	3/8	3/4	1	1	1/8		1/8	1		2	74		94
14	14	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		97
14	14	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		97
14	14	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76		95
15	15	0	0	3/4	2	2	3/4		1/2	3/2	1	1	55		106
15	15	0	0	3/4	2	1	3/4		1/2	3/2		2	62		105
15	15	0	0	3/4	2	1	3/4		1/2	3/2		-1	65		105
