mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	1	1/4	1/4	1		6	42		6
1	1	0	0	3/4	1	1	1/8	1/8	1		9	75		0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1		10	70		1
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54		7
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		7
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		9	63		7
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71		2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		10	70		3
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		8
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		8
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63		8
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71		4
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		8	80		5
2	2	0	0	3/4	2	1	1/4	1/4	1		6	42		15
2	2	0	0	3/4	1	1	1/8	1/8	1		6	78		9
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1		12	72		10
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54		16
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		10	58		16
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		16
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		7	73		11
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1		12	72		12
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		17
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		10	58		17
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64		17
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73		13
2	2	5/8	5/8	3/4	1	1	1/8	1/8	1		14	74		14
3	3	0	0	3/4	2	1	1/4	1/4	1		6	42		24
3	3	0	0	3/4	1	1	1/8	1/8	1		9	75		18
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		10	70		19
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54		25
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		25
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		9	63		25
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71		20
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		10	70		21
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		26
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		26
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63		26
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71		22
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		8	80		23
4	4	0	0	3/4	2	1	1/4	1/4	1		6	42		33
4	4	0	0	3/4	1	1	1/8	1/8	1		6	78		27
4	4	1/8	1/8	3/4	1	1	1/8	1/8	1		12	72		28
4	4	1/4	1/4	3/4	2	1	1/4	1/4	1		6	54		34
4	4	1/4	1/4	3/4	2	1	1/4	1/4	1		10	58		34
4	4	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		34
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		7	73		29
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		12	72		30
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		35
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		10	58		35
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64		35
4	4	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73		31
4	4	5/8	5/8	3/4	1	1	1/8	1/8	1		14	74		32
5	5	0	0	3/4	2	1	1/4	1/4	1		5	47		42
5	5	0	0	3/4	1	1	1/8	1/8	1		9	75		36
