mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0.0	3/4	2	1	1/4		1/4	1		4	52		5
1	1	0	0.0	3/4	1	1	1/4		1/4	1		4	76		0
1	1	1/4	0.25	3/4	2	1	1/4		1/4	1		5	59		6
1	1	1/4	0.25	3/4	2	1	1/4		1/4	1		4	64		6
1	1	1/4	0.25	3/4	2	1	1/4		1/4	1		8	68		6
1	1	1/4	0.25	3/4	1	1	1/8		1/8	1		5	71		1
1	1	3/8	0.375	3/4	1	1	1/8		1/8	1		8	80		2
1	1	1/2	0.5	3/4	2	1	1/4		1/4	1		5	59		7
1	1	1/2	0.5	3/4	2	1	1/4		1/4	1		4	64		7
1	1	1/2	0.5	3/4	2	1	1/4		1/4	1		8	68		7
1	1	1/2	0.5	3/4	1	1	1/8		1/8	1		4	76		3
1	1	5/8	0.625	3/4	1	1	1/8		1/8	1		5	71		4
2	2	0	0.0	3/4	2	1	1/4		1/4	1		4	52		13
2	2	0	0.0	3/4	1	1	1/4		1/4	1		4	76		8
2	2	1/4	0.25	3/4	2	1	1/4		1/4	1		7	61		14
2	2	1/4	0.25	3/4	2	1	1/4		1/4	1		4	64		14
2	2	1/4	0.25	3/4	2	1	1/4		1/4	1		3	69		14
2	2	1/4	0.25	3/4	1	1	1/8		1/8	1		7	73		9
2	2	3/8	0.375	3/4	1	1	1/8		1/8	1		3	81		10
2	2	1/2	0.5	3/4	2	1	1/4		1/4	1		7	61		15
2	2	1/2	0.5	3/4	2	1	1/4		1/4	1		4	64		15
2	2	1/2	0.5	3/4	2	1	1/4		1/4	1		3	69		15
2	2	1/2	0.5	3/4	1	1	1/8		1/8	1		4	76		11
2	2	5/8	0.625	3/4	1	1	1/8		1/8	1		7	73		12
3	3	0	0.0	3/4	2	1	1/4		1/4	1		4	52		21
3	3	0	0.0	3/4	1	1	1/4		1/4	1		4	76		16
3	3	1/4	0.25	3/4	2	1	1/4		1/4	1		5	59		22
3	3	1/4	0.25	3/4	2	1	1/4		1/4	1		4	64		22
3	3	1/4	0.25	3/4	2	1	1/4		1/4	1		8	68		22
3	3	1/4	0.25	3/4	1	1	1/8		1/8	1		5	71		17
3	3	3/8	0.375	3/4	1	1	1/8		1/8	1		8	80		18
3	3	1/2	0.5	3/4	2	1	1/4		1/4	1		5	59		23
3	3	1/2	0.5	3/4	2	1	1/4		1/4	1		4	64		23
3	3	1/2	0.5	3/4	2	1	1/4		1/4	1		8	68		23
3	3	1/2	0.5	3/4	1	1	1/8		1/8	1		4	76		19
3	3	5/8	0.625	3/4	1	1	1/8		1/8	1		5	71		20
4	4	0	0.0	3/4	2	1	1/4		1/4	1		5	47		30
4	4	0	0.0	3/4	1	1	1/8		1/8	1		9	75		24
4	4	1/8	0.125	3/4	1	1	1/8		1/8	1		6	78		25
4	4	1/4	0.25	3/4	2	1	1/4		1/4	1		5	59		31
4	4	1/4	0.25	3/4	2	1	1/4		1/4	1		6	66		31
4	4	1/4	0.25	3/4	2	1	1/4		1/4	1		3	69		31
4	4	1/4	0.25	3/4	1	1	1/8		1/8	1		4	76		26
4	4	3/8	0.375	3/4	1	1	1/8		1/8	1		9	75		27
4	4	1/2	0.5	3/4	2	1	1/4		1/4	1		5	59		32
4	4	1/2	0.5	3/4	2	1	1/4		1/4	1		6	66		32
4	4	1/2	0.5	3/4	2	1	1/4		1/4	1		3	69		32
4	4	1/2	0.5	3/4	1	1	1/8		1/8	1		7	73		28
4	4	5/8	0.625	3/4	1	1	1/8		1/8	1		5	71		29
5	5	0	0.0	3/4	2	1	1/4		1/4	1		4	52		38
5	5	0	0.0	3/4	1	1	1/4		1/4	1		4	88		33
5	5	1/4	0.25	3/4	2	1	1/4		1/4	1		5	59		39
5	5	1/4	0.25	3/4	2	1	1/4		1/4	1		4	64		39
5	5	1/4	0.25	3/4	2	1	1/4		1/4	1		8	68		39
5	5	1/4	0.25	3/4	1	1	1/8		1/8	1		5	83		34
5	5	3/8	0.375	3/4	1	1	1/8		1/8	1		8	92		35
