mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4		1/4	1.0		-2	58		3
1	1	0	0	2/4	2	1	1/4		1/4	1.0		2	62		3
1	1	0	0	2/4	1	1	1/8		1/8	1.0		-1	65		0
1	1	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		3
1	1	0	0	2/4	1	1	1/8		1/8	1.0		-1	77		0
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	65		1
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	77		1
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		4
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	62		4
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		4
1	1	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	70		2
1	1	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	82		2
2	2	0	0	2/4	2	1	1/4		1/4	1.0		3	57		7
2	2	0	0	2/4	2	1	1/4		1/4	1.0		-3	63		7
2	2	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		7
2	2	0	0	2/4	1	1	1/4		1/4	1.0		0	72		5
2	2	0	0	2/4	1	1	1/4		1/4	1.0		0	84		5
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		8
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-3	63		8
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		8
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1.0		0	72		6
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1.0		0	84		6
3	3	0	0	2/4	2	1	1/4		1/4	1.0		-2	58		12
3	3	0	0	2/4	2	1	1/4		1/4	1.0		2	62		12
3	3	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		12
3	3	0	0	2/4	1	1	1/4		1/4	1.0		2	74		9
3	3	0	0	2/4	1	1	1/4		1/4	1.0		2	86		9
3	3	1/4	1/4	2/4	1	1	0	appoggiatura	1/16	1.0		2	86		10
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		13
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	62		13
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		13
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-1	77		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-1	89		11
4	4	0	0	2/4	2	1	1/4		1/4	1.0		3	57		15
4	4	0	0	2/4	2	1	1/4		1/4	1.0		0	60		15
4	4	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		15
4	4	0	0	2/4	1	1	1/2		1/2	1.0		0	72		14
4	4	0	0	2/4	1	1	1/2		1/2	1.0		0	84		14
4	4	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		16
4	4	1/4	1/4	2/4	2	1	1/4		1/4	1.0		0	60		16
4	4	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		16
5	5	0	0	2/4	2	1	1/4		1/4	1.0		-2	58		20
5	5	0	0	2/4	2	1	1/4		1/4	1.0		2	62		20
5	5	0	0	2/4	1	1	1/8		1/8	1.0		-1	65		17
5	5	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		20
5	5	0	0	2/4	1	1	1/8		1/8	1.0		-1	77		17
5	5	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	65		18
5	5	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	77		18
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		21
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	62		21
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		21
5	5	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	70		19
5	5	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	82		19
6	6	0	0	2/4	2	1	1/4		1/4	1.0		3	57		24
6	6	0	0	2/4	2	1	1/4		1/4	1.0		-3	63		24
6	6	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		24
6	6	0	0	2/4	1	1	1/4		1/4	1.0		0	72		22
6	6	0	0	2/4	1	1	1/4		1/4	1.0		0	84		22
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		25
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-3	63		25
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		25
6	6	1/4	1/4	2/4	1	1	1/4		1/4	1.0		0	72		23
6	6	1/4	1/4	2/4	1	1	1/4		1/4	1.0		0	84		23
7	7	0	0	2/4	2	1	1/4		1/4	1.0		-2	58		29
7	7	0	0	2/4	2	1	1/4		1/4	1.0		2	62		29
7	7	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		29
7	7	0	0	2/4	1	1	1/4		1/4	1.0		2	74		26
7	7	0	0	2/4	1	1	1/4		1/4	1.0		2	86		26
7	7	1/4	1/4	2/4	1	1	0	appoggiatura	1/16	1.0		2	86		27
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		30
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1.0		3	57		30
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-3	63		30
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	65		30
7	7	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-1	77		28
7	7	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-1	89		28
8	8	0	0	2/4	2	1	1/2		1/2	1.0		-2	58		32
8	8	0	0	2/4	2	1	1/2		1/2	1.0		2	62		32
8	8	0	0	2/4	2	1	1/2		1/2	1.0		-1	65		32
8	8	0	0	2/4	1	1	1/2		1/2	1.0		-2	70		31
8	8	0	0	2/4	1	1	1/2		1/2	1.0		-2	82		31
9	9	0	0	2/4	2	1	1/4		1/4	1.0		-1	53		36
9	9	0	0	2/4	1	1	1/8		1/8	1.0		-1	65		33
9	9	0	0	2/4	2	1	1/4		1/4	1.0		-1	65		36
9	9	0	0	2/4	1	1	1/8		1/8	1.0		-1	77		33
9	9	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	65		34
9	9	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	77		34
9	9	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		37
9	9	1/4	1/4	2/4	2	1	1/4		1/4	1.0		4	64		37
9	9	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	67		35
9	9	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	79		35
10	10	0	0	2/4	2	1	1/4		1/4	1.0		-1	53		41
10	10	0	0	2/4	2	1	1/4		1/4	1.0		-3	63		41
10	10	0	0	2/4	1	1	1/8		1/8	1.0		3	69		38
10	10	0	0	2/4	1	1	1/8		1/8	1.0		3	81		38
10	10	1/8	1/8	2/4	1	1	1/8		1/8	1.0		3	69		39
10	10	1/8	1/8	2/4	1	1	1/8		1/8	1.0		3	81		39
10	10	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		42
10	10	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	62		42
10	10	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	70		40
10	10	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	82		40
11	11	0	0	2/4	2	1	1/4		1/4	1.0		-1	53		45
