mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4		1/4	1.0		-4	32		4
1	1	0	0	2/4	2	1	1/4		1/4	1.0		-4	44		4
1	1	0	0	2/4	1	1	1/8		1/8	1.0		0	60		0
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-3	63		1
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1.0		0	48		5
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-4	56		5
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-4	68		2
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1.0		0	48		6
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1.0		-4	56		6
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1.0		0	72		3
2	2	0	0	2/4	2	1	1/4		1/4	1.0		-4	56		10
2	2	0	0	2/4	2	1	1/4		1/4	1.0		0	60		10
2	2	0	0	2/4	1	2	1/2		1/2	1.0		-3	63		9
2	2	0	0	2/4	1	1	1/4		1/4	1.0		0	72		7
2	2	0	0	2/4	1	1	1/4		1/4	1.0		-3	75		7
2	2	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-3	51		11
2	2	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-2	58		11
2	2	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-2	70		8
2	2	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-5	73		8
3	3	0	0	2/4	2	1	1/4		1/4	1.0		-3	39		16
3	3	0	0	2/4	2	1	1/4		1/4	1.0		-3	51		16
3	3	0	0	2/4	1	1	1/8		1/8	1.0		-2	58		12
3	3	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-3	63		13
3	3	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-3	51		17
3	3	1/4	1/4	2/4	1	1	1/8		1/8	1.0		1	67		14
3	3	3/8	3/8	2/4	2	1	1/8		1/8	1.0		-3	51		18
3	3	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-2	70		15
4	4	0	0	2/4	2	1	1/4		1/4	1.0		-3	51		22
4	4	0	0	2/4	2	1	1/4		1/4	1.0		-2	58		22
4	4	0	0	2/4	1	2	1/2		1/2	1.0		-3	63		21
4	4	0	0	2/4	1	1	1/4		1/4	1.0		-2	70		19
4	4	0	0	2/4	1	1	1/4		1/4	1.0		-5	73		19
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1.0		0	48		23
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-4	56		23
4	4	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-4	68		20
4	4	1/4	1/4	2/4	1	1	1/8		1/8	1.0		0	72		20
5	5	0	0	2/4	2	1	1/8		1/8	1.0		-4	44		27
5	5	0	0	2/4	1	1	1/4		1/4	1.0		-4	68		24
5	5	0	0	2/4	1	1	1/4		1/4	1.0		0	72		24
5	5	0	0	2/4	1	1	1/4		1/4	1.0		-3	75		24
5	5	0	0	2/4	1	1	1/4		1/4	1.0		-4	80		24
5	5	1/8	1/8	2/4	2	1	1/8		1/8	1.0		0	48		28
5	5	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-3	51		29
5	5	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-4	80		25
5	5	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-4	92		25
5	5	3/8	3/8	2/4	2	1	1/8		1/8	1.0		-4	56		30
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-4	80		26
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-4	92		26
6	6	0	0	2/4	2	1	1/4		1/4	1.0		3	57		35
6	6	0	0	2/4	2	1	1/4		1/4	1.0		0	60		35
6	6	0	0	2/4	1	1	1/8		1/8	1.0		-6	78		31
6	6	0	0	2/4	1	1	1/8		1/8	1.0		-6	90		31
6	6	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	77		32
6	6	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-1	89		32
6	6	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-2	58		36
6	6	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-5	61		36
6	6	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-5	73		33
6	6	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-5	85		33
6	6	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-2	70		34
6	6	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-2	82		34
7	7	0	0	2/4	2	1	1/8		1/8	1.0		-3	39		41
7	7	0	0	2/4	2	1	1/8		1/8	1.0		-3	51		41
7	7	0	0	2/4	1	1	1/8		1/8	1.0		1	79		37
7	7	1/8	1/8	2/4	1	1	1/8		1/8	1.0		-3	87		38
7	7	1/4	1/4	2/4	2	1	1/8		1/8	1.0		-4	56		42
7	7	1/4	1/4	2/4	2	1	1/8		1/8	1.0		0	60		42
7	7	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-4	80		39
7	7	3/8	3/8	2/4	2	1	1/8		1/8	1.0		-3	51		43
7	7	3/8	3/8	2/4	2	1	1/8		1/8	1.0		-2	58		43
7	7	3/8	3/8	2/4	1	1	1/8		1/8	1.0		1	79		40
8	8	0	0	2/4	2	1	1/4		1/4	1.0		-4	44		45
