mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1		7	85		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1		12	84		1
2	1	0	0	3/4	2	1	1/4		1/4	1		6	66		8
2	1	0	0	3/4	2	1	1/4		1/4	1		3	69		8
2	1	0	0	3/4	2	1	1/4		1/4	1		7	73		8
2	1	0	0	3/4	1	1	1/8		1/8	1		2	86		2
2	1	1/8	1/8	3/4	1	1	1/8		1/8	1		7	85		3
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1		5	83		4
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81		5
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		9
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		3	69		9
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		7	73		9
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		8	80		6
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		7
3	2	0	0	3/4	2	1	1/4		1/4	1		6	66		16
3	2	0	0	3/4	2	1	1/4		1/4	1		3	69		16
3	2	0	0	3/4	2	1	1/4		1/4	1		7	73		16
3	2	0	0	3/4	1	1	1/8		1/8	1		4	76		10
3	2	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74		11
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1		7	73		12
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71		13
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		17
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		3	69		17
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		7	73		17
3	2	5/8	5/8	3/4	1	1	1/8		1/8	1		8	68		15
4	3	0	0	3/4	1	1	1/8		1/8	1		6	66		18
4	3	0	0	3/4	2	1	1/4		1/4	1		6	66		24
4	3	0	0	3/4	2	1	1/4		1/4	1		3	69		24
4	3	0	0	3/4	2	1	1/4		1/4	1		7	73		24
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1		4	64		19
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1		2	62		20
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		7	61		21
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		5	59		22
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		25
