mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	3/16	1/8	3/2		2	74		0
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		2	74		1
2	1	0	0	3/4	2	1	1/4	1/4	1		1	43		5
2	1	0	0	3/4	1	1	1/2	1/2	1		5	71		2
2	1	0	0	3/4	1	1	1/2	1/2	1		2	74		2
2	1	0	0	3/4	1	1	1/2	1/2	1		1	79		2
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		6
2	1	1/2	1/2	3/4	1	1	3/16	1/8	3/2		5	83		3
2	1	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79		4
3	2	0	0	3/4	2	1	1/4	1/4	1		1	55		10
3	2	0	0	3/4	2	1	1/4	1/4	1		5	59		10
3	2	0	0	3/4	1	1	1/2	1/2	1		2	86		7
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		11
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		11
3	2	1/2	1/2	3/4	1	1	3/16	1/8	3/2		5	83		8
3	2	11/16	11/16	3/4	1	1	1/16	1/16	1		3	81		9
4	3	0	0	3/4	2	1	1/8	1/8	1		1	55		18
4	3	0	0	3/4	2	1	1/8	1/8	1		5	59		18
4	3	0	0	3/4	1	1	1/8	1/8	1		1	79		12
4	3	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57		19
4	3	1/8	1/8	3/4	2	1	1/8	1/8	1		0	60		19
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79		13
4	3	1/4	1/4	3/4	2	1	1/8	1/8	1		5	59		20
4	3	1/4	1/4	3/4	2	1	1/8	1/8	1		2	62		20
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79		14
4	3	3/8	3/8	3/4	2	1	1/8	1/8	1		0	60		21
4	3	3/8	3/8	3/4	2	1	1/8	1/8	1		4	64		21
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		1	79		15
4	3	1/2	1/2	3/4	2	1	1/8	1/8	1		5	59		22
4	3	1/2	1/2	3/4	2	1	1/8	1/8	1		2	62		22
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79		16
4	3	5/8	5/8	3/4	2	1	1/8	1/8	1		3	57		23
4	3	5/8	5/8	3/4	2	1	1/8	1/8	1		0	60		23
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79		17
5	4	0	0	3/4	2	1	1/4	1/4	1		1	55		33
5	4	0	0	3/4	2	1	1/4	1/4	1		5	59		33
5	4	0	0	3/4	1	1	1/16	1/16	1		1	79		24
5	4	1/16	1/16	3/4	1	1	1/16	1/16	1		6	78		25
5	4	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79		26
5	4	3/16	3/16	3/4	1	1	1/16	1/16	1		3	81		27
5	4	1/4	1/4	3/4	1	1	1/16	1/16	1		5	83		28
5	4	5/16	5/16	3/4	1	1	1/16	1/16	1		3	81		29
5	4	3/8	3/8	3/4	1	1	1/16	1/16	1		5	83		30
5	4	7/16	7/16	3/4	1	1	1/16	1/16	1		0	84		31
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53		34
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		34
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1		2	86		32
6	5	0	0	3/4	2	1	1/8	1/8	1		4	52		41
6	5	0	0	3/4	2	1	1/8	1/8	1		5	59		41
6	5	0	0	3/4	1	1	1/8	1/8	1		8	80		35
6	5	1/8	1/8	3/4	2	1	1/8	1/8	1		5	59		42
6	5	1/8	1/8	3/4	2	1	1/8	1/8	1		2	62		42
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1		8	80		36
6	5	1/4	1/4	3/4	2	1	1/8	1/8	1		0	60		43
6	5	1/4	1/4	3/4	2	1	1/8	1/8	1		4	64		43
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		8	80		37
6	5	3/8	3/8	3/4	2	1	1/8	1/8	1		2	62		44
6	5	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	65		44
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1		8	80		38
6	5	1/2	1/2	3/4	2	1	1/8	1/8	1		0	60		45
6	5	1/2	1/2	3/4	2	1	1/8	1/8	1		4	64		45
6	5	1/2	1/2	3/4	1	1	1/8	1/8	1		8	80		39
6	5	5/8	5/8	3/4	2	1	1/8	1/8	1		5	59		46
6	5	5/8	5/8	3/4	2	1	1/8	1/8	1		2	62		46
6	5	5/8	5/8	3/4	1	1	1/8	1/8	1		8	80		40
7	6	0	0	3/4	2	1	1/4	1/4	1		3	57		56
7	6	0	0	3/4	2	1	1/4	1/4	1		0	60		56
7	6	0	0	3/4	1	1	1/16	1/16	1		3	81		47
7	6	1/16	1/16	3/4	1	1	1/16	1/16	1		8	80		48
7	6	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81		49
7	6	3/16	3/16	3/4	1	1	1/16	1/16	1		5	83		50
7	6	1/4	1/4	3/4	1	1	1/16	1/16	1		0	84		51
7	6	5/16	5/16	3/4	1	1	1/16	1/16	1		5	83		52
7	6	3/8	3/8	3/4	1	1	1/16	1/16	1		0	84		53
7	6	7/16	7/16	3/4	1	1	1/16	1/16	1		2	86		54
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		7	49		57
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55		57
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		57
7	6	1/2	1/2	3/4	1	1	1/4	1/4	1		4	88		55
