mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	2	3/4	1/2	3/2		-4	56		6
1	1	0	0	3/4	1	1	1/4	1/4	1		-1	77		0
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		4
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		4
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	75		1
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		2
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		5
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		5
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68		3
2	2	0	0	3/4	2	2	3/4	1/2	3/2		-2	58		13
2	2	0	0	3/4	1	1	1/4	1/4	1		-3	75		7
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		11
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		11
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	73		8
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70		9
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		12
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		12
2	2	1/2	1/2	3/4	1	1	1/8	1/8	1		1	67		10
3	3	0	0	3/4	2	2	3/4	1/2	3/2		-3	51		22
3	3	0	0	3/4	1	1	1/8	1/8	1		1	67		14
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	70		15
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		20
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		20
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	73		16
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		1	79		17
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		21
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		21
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	82		18
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1		-5	85		19
4	4	0	0	3/4	2	2	3/4	1/2	3/2		-4	56		29
4	4	0	0	3/4	1	1	1/4	1/4	1		-1	89		23
4	4	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		27
4	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		27
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	87		24
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1		0	84		25
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		28
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		28
