mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4	1/4	1		0	72		0
2	1	0	0	3/4	2	2	3/4	1/2	3/2		-3	51		7
2	1	0	0	3/4	1	1	1/4	1/4	1		-2	70		1
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		5
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		5
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70		2
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		3
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		6
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		6
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		-5	73		4
3	2	0	0	3/4	2	2	3/4	1/2	3/2		-3	51		12
3	2	0	0	3/4	1	1	1/2	1/2	1		0	72		8
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		10
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		10
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		11
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		11
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1		-4	68		9
4	3	0	0	3/4	2	2	3/4	1/2	3/2		-3	51		19
4	3	0	0	3/4	1	1	1/4	1/4	1		-5	73		13
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		17
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		17
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	73		14
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	75		15
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		18
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		18
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67		16
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	77		16
5	4	0	0	3/4	2	2	3/4	1/2	3/2		-3	51		24
5	4	0	0	3/4	1	1	1/2	1/2	1		-4	68		20
