mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1.0		-2	70		0
2	1	0	0	3/4	1	1	0	grace16	1/16	1.0		-1	77		1
2	1	0	0	3/4	1	1	1/8		1/8	1.0		-3	75		2
2	1	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74		3
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		1	55		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-3	63		6
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1.0		-3	75		4
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	63		7
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-1	77		5
3	2	0	0	3/4	1	1	1/2		1/2	1.0		2	74		8
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	58		10
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-1	65		10
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-2	58		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-1	65		11
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-2	70		9
4	3	0	0	3/4	1	1	0	grace16	1/16	1.0		-1	77		12
4	3	0	0	3/4	1	1	1/8		1/8	1.0		-3	75		13
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74		14
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1.0		1	55		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-3	63		17
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1.0		-3	75		15
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	63		18
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-3	75		16
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79		16
5	4	0	0	3/4	1	1	1/2		1/2	1.0		2	74		19
5	4	0	0	3/4	1	1	1/2		1/2	1.0		-1	77		19
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	58		21
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-1	65		21
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-2	58		22
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-1	65		22
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-2	70		20
6	5	0	0	3/4	1	1	0	grace16	1/16	1.0		-4	80		23
6	5	0	0	3/4	1	1	1/8		1/8	1.0		-3	75		24
6	5	0	0	3/4	1	1	1/8		1/8	1.0		1	79		24
6	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74		25
6	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		6	78		25
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-3	51		28
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	58		28
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-3	63		28
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1.0		-3	75		26
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1.0		1	79		26
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	51		29
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-2	58		29
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	63		29
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79		27
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-2	82		27
7	6	0	0	3/4	1	1	1/2		1/2	1.0		2	74		30
7	6	0	0	3/4	1	1	1/2		1/2	1.0		-1	77		30
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-1	53		32
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	58		32
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-1	65		32
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-1	53		33
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-2	58		33
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-1	65		33
7	6	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-2	70		31
7	6	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74		31
8	7	0	0	3/4	1	1	0	grace16	1/16	1.0		-1	77		34
8	7	0	0	3/4	1	1	1/8		1/8	1.0		0	72		35
8	7	0	0	3/4	1	1	1/8		1/8	1.0		-3	75		35
8	7	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71		36
8	7	1/8	1/8	3/4	1	1	1/8		1/8	1.0		2	74		36
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-1	53		39
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1.0		0	60		39
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-3	63		39
8	7	1/4	1/4	3/4	1	1	1/4		1/4	1.0		0	72		37
8	7	1/4	1/4	3/4	1	1	1/4		1/4	1.0		-3	75		37
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-1	53		40
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1.0		0	60		40
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	63		40
8	7	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	69		38
8	7	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-1	77		38
