mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/2		1/2	1.0	1	-2	34		3
1	1	0	0	2/4	2	1	1/2		1/2	1.0	1	-2	46		3
1	1	0	0	2/4	1	1	1/4		1/4	1.0		-1	65		0
1	1	0	0	2/4	1	1	1/4		1/4	1.0		-2	70		0
1	1	0	0	2/4	1	1	1/4		1/4	1.0		2	74		0
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-1	65		1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-2	70		1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1.0		2	74		1
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-1	65		2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-2	70		2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1.0		2	74		2
2	2	0	0	2/4	2	1	1/4		1/4	1.0	-1	-2	34		6
2	2	0	0	2/4	2	1	1/4		1/4	1.0	-1	-2	46		6
2	2	0	0	2/4	1	1	1/4		1/4	1.0		-1	65		4
2	2	0	0	2/4	1	1	1/4		1/4	1.0		-2	70		4
2	2	0	0	2/4	1	1	1/4		1/4	1.0		2	74		4
2	2	0	0	2/4	1	1	1/4		1/4	1.0		-1	77		4
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-2	46		7
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-2	58		7
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	67		5
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1.0		2	74		5
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	79		5
3	3	0	0	2/4	2	1	1/4		1/4	1.0		-2	46		10
3	3	0	0	2/4	2	1	1/4		1/4	1.0		-2	58		10
3	3	0	0	2/4	1	1	1/4		1/4	1.0		1	67		8
3	3	0	0	2/4	1	1	1/4		1/4	1.0		-5	73		8
3	3	0	0	2/4	1	1	1/4		1/4	1.0		-1	77		8
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-2	34		11
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-2	46		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	67		9
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-5	73		9
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		4	76		9
4	4	0	0	2/4	2	1	1/2		1/2	1.0		3	33		13
4	4	0	0	2/4	2	1	1/2		1/2	1.0		3	45		13
4	4	0	0	2/4	1	1	1/2		1/2	1.0		-1	65		12
4	4	0	0	2/4	1	1	1/2		1/2	1.0		0	72		12
4	4	0	0	2/4	1	1	1/2		1/2	1.0		-1	77		12
5	5	0	0	2/4	2	1	1/2		1/2	1.0		6	30		17
5	5	0	0	2/4	2	1	1/2		1/2	1.0		6	42		17
5	5	0	0	2/4	1	1	1/4		1/4	1.0		3	69		14
5	5	0	0	2/4	1	1	1/4		1/4	1.0		0	72		14
5	5	0	0	2/4	1	1	1/4		1/4	1.0		2	74		14
5	5	1/4	1/4	2/4	1	1	1/8		1/8	1.0		3	69		15
5	5	1/4	1/4	2/4	1	1	1/8		1/8	1.0		0	72		15
5	5	1/4	1/4	2/4	1	1	1/8		1/8	1.0		2	74		15
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1.0		3	69		16
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1.0		0	72		16
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1.0		2	74		16
6	6	0	0	2/4	2	1	1/4		1/4	1.0		1	31		20
6	6	0	0	2/4	2	1	1/4		1/4	1.0		1	43		20
6	6	0	0	2/4	1	1	1/4		1/4	1.0		1	67		18
6	6	0	0	2/4	1	1	1/4		1/4	1.0		-2	70		18
6	6	0	0	2/4	1	1	1/4		1/4	1.0		-3	75		18
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-2	34		21
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-2	46		21
6	6	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	67		19
6	6	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-2	70		19
6	6	1/4	1/4	2/4	1	1	1/4		1/4	1.0		2	74		19
7	7	0	0	2/4	2	1	1/4		1/4	1.0		2	38		24
7	7	0	0	2/4	2	1	1/4		1/4	1.0		2	50		24
7	7	0	0	2/4	1	1	1/4		1/4	1.0		2	62		22
7	7	0	0	2/4	1	1	1/4		1/4	1.0		1	67		22
7	7	0	0	2/4	1	1	1/4		1/4	1.0		-2	70		22
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	38		25
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	50		25
7	7	1/4	1/4	2/4	1	1	1/4		1/4	1.0		2	62		23
7	7	1/4	1/4	2/4	1	1	1/4		1/4	1.0		6	66		23
7	7	1/4	1/4	2/4	1	1	1/4		1/4	1.0		3	69		23
8	8	0	0	2/4	2	1	1/2		1/2	1.0		1	43		27
8	8	0	0	2/4	2	1	1/2		1/2	1.0		1	55		27
8	8	0	0	2/4	1	1	1/2		1/2	1.0		-2	58		26
8	8	0	0	2/4	1	1	1/2		1/2	1.0		2	62		26
8	8	0	0	2/4	1	1	1/2		1/2	1.0		1	67		26
9	9	0	0	2/4	2	1	1/4		1/4	1.0		0	36		31
9	9	0	0	2/4	1	1	1/4		1/4	1.0		4	64		28
9	9	0	0	2/4	1	1	1/4		1/4	1.0		-2	70		28
9	9	0	0	2/4	1	1	1/4		1/4	1.0		0	72		28
9	9	1/4	1/4	2/4	2	1	1/4		1/4	1.0		0	48		32
9	9	1/4	1/4	2/4	1	1	1/8		1/8	1.0		4	64		29
9	9	1/4	1/4	2/4	1	1	1/8		1/8	1.0		-2	70		29
9	9	1/4	1/4	2/4	1	1	1/8		1/8	1.0		0	72		29
9	9	3/8	3/8	2/4	1	1	1/8		1/8	1.0		4	64		30
9	9	3/8	3/8	2/4	1	1	1/8		1/8	1.0		-2	70		30
9	9	3/8	3/8	2/4	1	1	1/8		1/8	1.0		0	72		30
10	10	0	0	2/4	2	1	1/4		1/4	1.0		-1	41		35
10	10	0	0	2/4	1	1	1/4		1/4	1.0		-3	63		33
10	10	0	0	2/4	1	1	1/4		1/4	1.0		3	69		33
10	10	0	0	2/4	1	1	1/4		1/4	1.0		2	74		33
10	10	1/4	1/4	2/4	2	1	1/4		1/4	1.0		-1	53		36
10	10	1/4	1/4	2/4	1	1	1/4		1/4	1.0		-3	63		34
10	10	1/4	1/4	2/4	1	1	1/4		1/4	1.0		3	69		34
10	10	1/4	1/4	2/4	1	1	1/4		1/4	1.0		0	72		34
11	11	0	0	2/4	1	1	0	grace16	1/16	1.0		0	72		37
11	11	0	0	2/4	2	1	1/4		1/4	1.0		2	38		40
11	11	0	0	2/4	2	1	1/4		1/4	1.0		2	50		40
11	11	0	0	2/4	1	1	1/4		1/4	1.0		6	66		38
11	11	0	0	2/4	1	1	1/4		1/4	1.0		3	69		38
11	11	0	0	2/4	1	1	1/4		1/4	1.0		-3	75		38
11	11	1/4	1/4	2/4	2	1	1/4		1/4	1.0		6	42		41
11	11	1/4	1/4	2/4	2	1	1/4		1/4	1.0		6	54		41
11	11	1/4	1/4	2/4	1	1	1/4		1/4	1.0		6	66		39
11	11	1/4	1/4	2/4	1	1	1/4		1/4	1.0		3	69		39
11	11	1/4	1/4	2/4	1	1	1/4		1/4	1.0		2	74		39
12	12	0	0	2/4	2	1	1/4		1/4	1.0		1	43		44
12	12	0	0	2/4	2	1	1/4		1/4	1.0		1	55		44
12	12	0	0	2/4	1	1	1/4		1/4	1.0		2	62		42
12	12	0	0	2/4	1	1	1/4		1/4	1.0		1	67		42
12	12	0	0	2/4	1	1	1/4		1/4	1.0		0	72		42
