mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	3/16	1/8	3/2		2	74		0
1	0	3/16	11/16	3/4	1	1	1/32	1/32	1		7	73		1
1	0	7/32	23/32	3/4	1	1	1/32	1/32	1		2	74		2
2	1	0	0	3/4	2	1	1/8	1/8	1		2	50		8
2	1	0	0	3/4	1	1	1/8	1/8	1		6	78		3
2	1	1/8	1/8	3/4	2	1	1/8	1/8	1		0	60		9
2	1	1/8	1/8	3/4	2	1	1/8	1/8	1		2	62		9
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74		4
2	1	1/4	1/4	3/4	2	1	1/8	1/8	1		0	60		10
2	1	1/4	1/4	3/4	2	1	1/8	1/8	1		2	62		10
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		5
2	1	3/8	3/8	3/4	2	1	1/8	1/8	1		0	60		11
2	1	3/8	3/8	3/4	2	1	1/8	1/8	1		2	62		11
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		6
2	1	1/2	1/2	3/4	2	1	1/8	1/8	1		0	60		12
2	1	1/2	1/2	3/4	2	1	1/8	1/8	1		2	62		12
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		2	86		7
2	1	5/8	5/8	3/4	2	1	1/8	1/8	1		0	60		13
2	1	5/8	5/8	3/4	2	1	1/8	1/8	1		2	62		13
3	2	0	0	3/4	2	1	1/8	1/8	1		1	55		19
3	2	0	0	3/4	1	1	1/8	1/8	1		1	79		14
3	2	1/8	1/8	3/4	2	1	1/8	1/8	1		5	59		20
3	2	1/8	1/8	3/4	2	1	1/8	1/8	1		2	62		20
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		2	74		15
3	2	1/4	1/4	3/4	2	1	1/8	1/8	1		5	59		21
3	2	1/4	1/4	3/4	2	1	1/8	1/8	1		2	62		21
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1		5	83		16
