mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8	1/8	1.0		2	86		0
1	0	1/8	5/8	3/4	1	1	1/8	1/8	1.0		1	91		1
2	1	0	0	3/4	2	1	1/4	1/4	1.0		2	38		8
2	1	0	0	3/4	1	1	1/8	1/8	1.0		1	91		2
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	90		3
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		3	57		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		0	60		9
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	90		4
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	88		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		0	60		10
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	88		6
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	86		7
3	2	0	0	3/4	2	1	1/4	1/4	1.0		1	43		16
3	2	0	0	3/4	1	1	1/8	1/8	1.0		2	86		11
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	83		12
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		17
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		1	55		17
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		5	59		17
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	83		13
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79		14
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		18
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	55		18
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		5	59		18
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74		15
4	3	0	0	3/4	2	1	1/4	1/4	1.0		2	38		24
4	3	0	0	3/4	1	1	1/8	1/8	1.0		2	86		19
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	84		20
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		25
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		6	54		25
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		0	60		25
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	84		21
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	81		22
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		26
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		6	54		26
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		0	60		26
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74		23
5	4	0	0	3/4	2	1	1/4	1/4	1.0		1	43		32
5	4	0	0	3/4	1	1	1/8	1/8	1.0		4	88		27
5	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	86		28
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		33
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		1	55		33
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		5	59		33
5	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		2	86		29
5	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		5	83		30
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		34
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	55		34
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		5	59		34
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74		31
6	5	0	0	3/4	2	1	1/4	1/4	1.0		2	38		41
6	5	0	0	3/4	1	1	1/8	1/8	1.0		1	91		35
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	90		36
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		42
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1.0		3	57		42
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1.0		0	60		42
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	90		37
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	88		38
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		43
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		43
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1.0		0	60		43
6	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	88		39
6	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	86		40
7	6	0	0	3/4	2	1	1/4	1/4	1.0		1	43		49
7	6	0	0	3/4	1	1	1/8	1/8	1.0		2	86		44
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	83		45
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		50
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1.0		1	55		50
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1.0		5	59		50
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	83		46
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	79		47
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		51
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	55		51
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1.0		5	59		51
7	6	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	74		48
8	7	0	0	3/4	2	1	1/4	1/4	1.0		2	38		58
8	7	0	0	3/4	1	1	1/8	1/8	1.0		2	86		52
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	84		53
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		59
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1.0		6	54		59
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1.0		0	60		59
8	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	84		54
