mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	3/4	1	1	1/8	1/8	1		-3	63		0
1	0	1/8	1/2	3/4	1	1	1/8	1/8	1		-1	65		1
1	0	1/4	5/8	3/4	1	1	1/8	1/8	1		1	67		2
2	1	0	0	3/4	2	1	1/4	1/4	1		-4	44		9
2	1	0	0	3/4	1	1	1/8	1/8	1		-4	68		3
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		4
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		10
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		10
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	63		5
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		-4	68		6
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		11
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		11
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1		0	60		7
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70		8
3	2	0	0	3/4	2	1	1/4	1/4	1		-4	44		18
3	2	0	0	3/4	1	1	1/8	1/8	1		0	72		12
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		13
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		19
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		19
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	63		14
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		15
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		20
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		20
3	2	1/2	1/2	3/4	1	1	1/8	1/8	1		0	60		16
3	2	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72		17
4	3	0	0	3/4	2	1	1/4	1/4	1		-3	39		27
4	3	0	0	3/4	1	1	1/8	1/8	1		0	72		21
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		-5	61		22
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		28
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		28
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	63		23
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70		24
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		29
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55		29
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1		-5	61		25
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70		26
5	4	0	0	3/4	2	1	1/4	1/4	1		-4	44		36
5	4	0	0	3/4	1	1	1/8	1/8	1		-4	68		30
5	4	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		31
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		37
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		37
5	4	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	63		32
5	4	3/8	3/8	3/4	1	1	1/8	1/8	1		-4	68		33
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		38
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		38
5	4	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	63		34
5	4	5/8	5/8	3/4	1	1	1/8	1/8	1		-4	68		35
6	5	0	0	3/4	2	1	1/4	1/4	1		-4	44		45
6	5	0	0	3/4	1	1	1/8	1/8	1		-3	75		39
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		40
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		46
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		46
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	63		41
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1		-4	68		42
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		47
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		47
6	5	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		43
6	5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60		44
7	6	0	0	3/4	2	1	1/4	1/4	1		-1	41		54
7	6	0	0	3/4	1	1	1/8	1/8	1		-4	68		48
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		49
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		0	48		55
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53		55
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67		50
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1		0	60		51
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48		56
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53		56
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	65		52
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60		53
8	7	0	0	3/4	2	1	1/4	1/4	1		0	36		63
8	7	0	0	3/4	1	1	1/8	1/8	1		0	72		57
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		58
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		1	43		64
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		0	48		64
8	7	1/4	1/4	3/4	1	1	1/8	1/8	1		4	64		59
8	7	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67		60
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		1	43		65
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48		65
8	7	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		61
8	7	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60		62
9	8	0	0	3/4	2	1	1/4	1/4	1		0	36		72
9	8	0	0	3/4	1	1	1/8	1/8	1		0	72		66
9	8	1/8	1/8	3/4	1	1	1/8	1/8	1		0	60		67
9	8	1/4	1/4	3/4	2	1	1/4	1/4	1		1	43		73
9	8	1/4	1/4	3/4	2	1	1/4	1/4	1		0	48		73
9	8	1/4	1/4	3/4	1	1	1/8	1/8	1		4	64		68
9	8	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67		69
9	8	1/2	1/2	3/4	2	1	1/4	1/4	1		1	43		74
9	8	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48		74
9	8	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		70
9	8	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60		71
10	9	0	0	3/4	2	1	1/4	1/4	1		-3	51		81
10	9	0	0	3/4	1	1	1/8	1/8	1		-5	73		75
10	9	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	63		76
10	9	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		82
10	9	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		82
10	9	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		82
10	9	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67		77
10	9	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70		78
10	9	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55		83
10	9	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		83
10	9	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		83
10	9	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		79
10	9	1/2	1/2	3/4	1	1	1/8	1/8	1		-5	73		79
10	9	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	63		80
11	10	0	0	3/4	2	1	1/4	1/4	1		-4	44		89
11	10	0	0	3/4	1	1	1/8	1/8	1		0	72		84
11	10	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	63		85
11	10	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		90
11	10	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		90
11	10	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		90
11	10	1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68		86
11	10	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70		87
11	10	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		91
11	10	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		91
