mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	3/16	1/8	3/2		4	76		0
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		2	74		1
2	1	0	0	3/4	2	1	1/4	1/4	1		3	57		4
2	1	0	0	3/4	2	2	3/4	1/2	3/2		3	57		7
2	1	0	0	3/4	1	1	1/2	1/2	1		3	69		2
2	1	0	0	3/4	1	1	1/2	1/2	1		7	73		2
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		3	69		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		11	65		6
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		3
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		7	73		3
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81		3
3	2	0	0	3/4	2	1	1/4	1/4	1		2	62		13
3	2	0	0	3/4	2	1	1/4	1/4	1		6	66		13
3	2	0	0	3/4	1	2	1/2	1/2	1		3	69		12
3	2	0	0	3/4	1	2	1/2	1/2	1		2	74		12
3	2	0	0	3/4	1	1	1/4	1/4	1		8	80		8
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		2	50		14
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1		6	78		9
3	2	1/2	1/2	3/4	1	1	3/16	1/8	3/2		2	74		10
3	2	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73		11
4	3	0	0	3/4	2	1	3/16	1/8	3/2		4	52		19
4	3	0	0	3/4	2	2	3/4	1/2	3/2	1	4	52		23
4	3	0	0	3/4	1	1	1/2	1/2	1		8	68		15
4	3	0	0	3/4	1	1	1/2	1/2	1		5	71		15
4	3	3/16	3/16	3/4	2	1	1/16	1/16	1		8	56		20
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		21
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63		22
4	3	1/2	1/2	3/4	1	2	1/4	1/4	1		3	69		18
4	3	1/2	1/2	3/4	1	2	1/4	1/4	1		5	71		18
4	3	1/2	1/2	3/4	1	1	3/16	1/8	3/2		6	78		16
4	3	11/16	11/16	3/4	1	1	1/16	1/16	1		8	80		17
