mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4		1/4	1		2	38		3
1	1	0	0	2/4	2	1	1/4		1/4	1		2	50		3
1	1	0	0	2/4	1	1	1/4		1/4	1		3	69		0
1	1	0	0	2/4	1	1	1/4		1/4	1		2	74		0
1	1	0	0	2/4	1	1	1/4		1/4	1		6	78		0
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		2	50		4
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62		4
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		3	69		1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74		1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		6	78		1
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50		5
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62		5
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		3	69		2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74		2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		6	78		2
2	2	0	0	2/4	2	1	1/4		1/4	1		2	50		8
2	2	0	0	2/4	2	1	1/4		1/4	1		2	62		8
2	2	0	0	2/4	1	1	1/4		1/4	1		5	71		6
2	2	0	0	2/4	1	1	1/4		1/4	1		2	74		6
2	2	0	0	2/4	1	1	1/4		1/4	1		1	79		6
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1		2	50		9
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1		2	62		9
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		3	69		7
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		2	74		7
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78		7
3	3	0	0	2/4	2	1	1/4		1/4	1		2	50		12
3	3	0	0	2/4	2	1	1/4		1/4	1		2	62		12
3	3	0	0	2/4	1	1	1/4		1/4	1		2	74		10
3	3	0	0	2/4	1	1	1/4		1/4	1		1	79		10
3	3	0	0	2/4	1	1	1/4		1/4	1		5	83		10
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1		2	50		13
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1		2	62		13
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		2	74		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		6	78		11
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		3	81		11
4	4	0	0	2/4	2	1	1/2		1/2	1		2	50		15
4	4	0	0	2/4	2	1	1/2		1/2	1		2	62		15
4	4	0	0	2/4	1	1	1/2		1/2	1		2	74		14
4	4	0	0	2/4	1	1	1/2		1/2	1		6	78		14
4	4	0	0	2/4	1	1	1/2		1/2	1		2	86		14
5	5	0	0	2/4	1	1	0	grace16	1/16	1		10	82		16
5	5	0	0	2/4	2	1	1/4		1/4	1		3	57		20
5	5	0	0	2/4	2	1	1/4		1/4	1		7	61		20
5	5	0	0	2/4	2	1	1/4		1/4	1		1	67		20
5	5	0	0	2/4	1	1	1/4		1/4	1		5	83		17
5	5	1/4	1/4	2/4	1	1	0	grace16	1/16	1		9	75		18
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		21
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		7	61		21
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		1	67		21
5	5	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76		19
6	6	0	0	2/4	1	1	0	grace16	1/16	1		8	80		22
6	6	0	0	2/4	2	1	1/4		1/4	1		3	57		26
6	6	0	0	2/4	2	1	1/4		1/4	1		2	62		26
6	6	0	0	2/4	2	1	1/4		1/4	1		6	66		26
6	6	0	0	2/4	1	1	1/4		1/4	1		3	81		23
6	6	1/4	1/4	2/4	1	1	0	grace16	1/16	1		7	73		24
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		27
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		2	62		27
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		6	66		27
6	6	1/4	1/4	2/4	1	1	1/4		1/4	1		2	74		25
7	7	0	0	2/4	1	1	0	grace16	1/16	1		6	78		28
7	7	0	0	2/4	2	1	1/4		1/4	1		3	57		31
7	7	0	0	2/4	2	1	1/4		1/4	1		4	64		31
7	7	0	0	2/4	2	1	1/4		1/4	1		1	67		31
7	7	0	0	2/4	1	1	1/4		1/4	1		1	79		29
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		3	57		32
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		4	64		32
7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		1	67		32
7	7	1/4	1/4	2/4	1	1	1/4		1/4	1		7	73		30
8	8	0	0	2/4	2	1	1/4		1/4	1		2	62		34
8	8	0	0	2/4	2	1	1/4		1/4	1		6	66		34
8	8	0	0	2/4	1	1	1/4		1/4	1		2	74		33
9	9	0	0	2/4	2	1	1/4		1/4	1		6	54		39
9	9	0	0	2/4	2	1	1/4		1/4	1		10	58		39
9	9	0	0	2/4	2	1	1/4		1/4	1		7	61		39
9	9	0	0	2/4	2	1	1/4		1/4	1		6	66		39
9	9	0	0	2/4	1	1	1/8		1/8	1		6	78		35
9	9	1/8	1/8	2/4	1	1	1/8		1/8	1		1	79		36
9	9	1/4	1/4	2/4	2	1	1/4		1/4	1		6	54		40
