mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	1	1/4	1/4	1.0		5	47		6
1	1	0	0	3/4	1	1	1/8	1/8	1.0		9	63		0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		9	75		1
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		6	54		7
1	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		5	59		7
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71		2
1	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		9	63		3
1	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		5	47		8
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		5	71		4
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		9	63		5
2	2	0	0	3/4	2	1	1/4	1/4	1.0		6	42		14
2	2	0	0	3/4	1	1	1/8	1/8	1.0		4	64		9
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	78		10
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		6	54		15
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		10	58		15
2	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73		11
2	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	64		12
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		6	42		16
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		7	73		13
3	3	0	0	3/4	2	1	1/4	1/4	1.0		6	42		23
3	3	0	0	3/4	1	1	1/8	1/8	1.0		4	64		17
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76		18
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		6	54		24
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		10	58		24
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	73		19
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		4	64		20
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		6	42		25
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		7	73		21
