mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/8		1/8	1		-1	65		2
1	0	0	1/2	3/4	1	1	1/8		1/8	1		3	81		0
1	0	1/8	5/8	3/4	2	1	1/8		1/8	1		0	60		3
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1		-1	77		1
2	1	0	0	3/4	2	2	1/2		1/2	1		-1	53		14
2	1	0	0	3/4	2	1	1/8		1/8	1		3	57		8
2	1	0	0	3/4	1	1	3/8		1/4	3/2		0	72		4
2	1	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		9
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		10
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63		11
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		5
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		12
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		6
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		13
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		7
3	2	0	0	3/4	2	1	1/8		1/8	1		3	57		21
3	2	0	0	3/4	1	1	1/4		1/4	1		0	72		15
3	2	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		22
3	2	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		23
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		16
3	2	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		24
3	2	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		25
3	2	1/2	1/2	3/4	1	1	1/16		1/16	1		3	81		17
3	2	9/16	9/16	3/4	1	1	1/16		1/16	1		8	80		18
3	2	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		26
3	2	5/8	5/8	3/4	1	1	1/16		1/16	1		3	81		19
3	2	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77		20
4	3	0	0	3/4	2	2	1/2		1/2	1		-1	53		37
4	3	0	0	3/4	2	1	1/8		1/8	1		3	57		31
4	3	0	0	3/4	1	1	3/8		1/4	3/2		0	72		27
4	3	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		32
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		33
4	3	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63		34
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		28
4	3	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		35
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		29
4	3	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		36
4	3	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		30
5	4	0	0	3/4	2	1	1/8		1/8	1		3	57		44
5	4	0	0	3/4	1	1	1/4		1/4	1		0	72		38
5	4	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		45
5	4	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		46
5	4	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		39
5	4	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		47
5	4	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		48
5	4	1/2	1/2	3/4	1	1	1/16		1/16	1		1	67		40
5	4	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	65		41
5	4	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		49
5	4	5/8	5/8	3/4	1	1	1/16		1/16	1		4	64		42
5	4	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	65		43
6	5	0	0	3/4	2	1	1/8		1/8	1		4	52		56
6	5	0	0	3/4	1	1	1/4		1/4	1		1	67		50
6	5	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		57
6	5	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55		58
6	5	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		51
6	5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		59
6	5	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52		60
6	5	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74		52
6	5	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72		53
6	5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		61
6	5	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71		54
6	5	11/16	11/16	3/4	1	1	1/16		1/16	1		0	72		55
7	6	0	0	3/4	2	1	1/8		1/8	1		2	50		67
7	6	0	0	3/4	2	2	1/2		1/2	1		2	50		73
7	6	0	0	3/4	1	1	3/16		1/8	3/2		5	71		62
7	6	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	53		68
7	6	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74		63
7	6	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55		69
7	6	1/4	1/4	3/4	1	1	3/8		1/4	3/2		-1	77		64
7	6	3/8	3/8	3/4	2	1	1/8		1/8	1		5	59		70
7	6	1/2	1/2	3/4	2	1	1/8		1/8	1		2	50		71
7	6	1/2	1/2	3/4	2	2	1/4		1/4	1		2	50		74
7	6	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	53		72
7	6	5/8	5/8	3/4	1	2	1/8		1/8	1		5	71		66
7	6	5/8	5/8	3/4	1	1	1/8		1/8	1		3	81		65
8	7	0	0	3/4	2	2	1/2		1/2	1		0	48		90
8	7	0	0	3/4	2	1	1/8		1/8	1		4	52		84
8	7	0	0	3/4	1	2	1/2		1/2	1		0	72		83
8	7	0	0	3/4	1	1	1/8		1/8	1		3	81		75
8	7	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55		85
8	7	1/8	1/8	3/4	1	1	1/4		1/4	1		1	79		76
8	7	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60		86
8	7	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55		87
8	7	3/8	3/8	3/4	1	1	1/16		1/16	1		-1	77		77
8	7	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76		78
8	7	1/2	1/2	3/4	2	2	1/4		1/4	1		1	55		91
8	7	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		88
8	7	1/2	1/2	3/4	1	1	1/16		1/16	1		4	76		79
8	7	9/16	9/16	3/4	1	1	1/16		1/16	1		2	74		80
8	7	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65		89
8	7	5/8	5/8	3/4	1	1	1/16		1/16	1		0	72		81
8	7	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71		82
9	8	0	0	3/4	2	2	1/2		1/2	1		0	60		96
9	8	0	0	3/4	2	1	1/4		1/4	1		-1	65		94
9	8	0	0	3/4	1	1	1/4		1/4	1	1	1	67		92
9	8	0	0	3/4	1	1	1/4		1/4	1		2	74		92
9	8	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		95
9	8	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	1	67		93
9	8	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		93
10	8	0	1/2	3/4	1	1	3/16		1/8	3/2		0	72		97
10	8	3/16	11/16	3/4	1	1	1/16		1/16	1		0	72		98
11	9	0	0	3/4	2	1	1/8		1/8	1		4	52		103
11	9	0	0	3/4	1	1	3/8		1/4	3/2		0	72		99
11	9	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		104
11	9	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52		105
11	9	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		106
11	9	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70		100
11	9	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52		107
11	9	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		101
11	9	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		108
11	9	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67		102
12	10	0	0	3/4	2	1	1/8		1/8	1		-1	53		113
12	10	0	0	3/4	1	1	1/4		1/4	1		8	68		109
12	10	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		114
12	10	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		115
12	10	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		110
12	10	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		116
12	10	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		117
12	10	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	84		111
12	10	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		118
12	10	11/16	11/16	3/4	1	1	1/16		1/16	1		0	84		112
13	11	0	0	3/4	2	1	1/8		1/8	1		4	52		123
13	11	0	0	3/4	1	1	3/8		1/4	3/2		0	72		119
13	11	0	0	3/4	1	1	3/8		1/4	3/2		0	84		119
13	11	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		124
13	11	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52		125
13	11	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		126
13	11	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70		120
13	11	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	82		120
13	11	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52		127
13	11	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		121
13	11	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		121
13	11	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		128
13	11	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67		122
13	11	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79		122
14	12	0	0	3/4	2	1	1/8		1/8	1		-1	53		133
14	12	0	0	3/4	1	1	1/4		1/4	1		-2	70		129
14	12	0	0	3/4	1	1	1/4		1/4	1		-2	82		129
14	12	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		134
14	12	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		135
14	12	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		130
14	12	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81		130
14	12	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		136
14	12	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		137
14	12	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	72		131
14	12	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		138
14	12	11/16	11/16	3/4	1	1	1/16		1/16	1		0	72		132
15	13	0	0	3/4	2	1	1/8		1/8	1		4	52		146
15	13	0	0	3/4	1	1	3/8		1/4	3/2		0	72		139
15	13	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		147
15	13	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52		148
15	13	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		149
15	13	3/8	3/8	3/4	1	1	1/16		1/16	1		2	74		140
15	13	7/16	7/16	3/4	1	1	1/16		1/16	1		0	72		141
15	13	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52		150
15	13	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72		142
15	13	9/16	9/16	3/4	1	1	1/16		1/16	1		-2	70		143
15	13	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		151
15	13	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69		144
15	13	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67		145
16	14	0	0	3/4	2	1	1/8		1/8	1		-1	53		156
16	14	0	0	3/4	1	1	1/4		1/4	1		8	68		152
16	14	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		157
16	14	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		158
16	14	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		153
16	14	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		159
16	14	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		160
16	14	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	72		154
16	14	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	84		154
16	14	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		161
16	14	11/16	11/16	3/4	1	1	1/16		1/16	1		0	72		155
16	14	11/16	11/16	3/4	1	1	1/16		1/16	1		0	84		155
17	15	0	0	3/4	2	1	1/8		1/8	1		4	52		166
17	15	0	0	3/4	1	1	3/8		1/4	3/2		0	72		162
17	15	0	0	3/4	1	1	3/8		1/4	3/2		0	84		162
17	15	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		167
17	15	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52		168
17	15	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		169
17	15	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67		163
17	15	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		163
17	15	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52		170
17	15	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		164
17	15	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		164
17	15	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		171
17	15	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70		165
17	15	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	82		165
18	16	0	0	3/4	2	1	1/8		1/8	1		-1	53		176
18	16	0	0	3/4	1	1	1/4		1/4	1		-2	70		172
18	16	0	0	3/4	1	1	1/4		1/4	1		-2	82		172
18	16	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		177
18	16	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		178
18	16	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		173
18	16	1/4	1/4	3/4	1	1	1/8		1/8	1		3	81		173
18	16	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		179
18	16	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		180
18	16	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		174
18	16	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		181
18	16	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	77		175
19	17	0	0	3/4	2	2	1/2		1/2	1		-1	53		192
19	17	0	0	3/4	2	1	1/8		1/8	1		3	57		186
19	17	0	0	3/4	1	1	3/8		1/4	3/2		0	72		182
19	17	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		187
19	17	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	65		188
19	17	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63		189
19	17	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		183
19	17	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		190
19	17	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		184
19	17	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		191
19	17	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		185
20	18	0	0	3/4	2	1	1/8		1/8	1		3	57		199
20	18	0	0	3/4	1	1	1/4		1/4	1		0	72		193
20	18	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		200
20	18	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		201
20	18	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		194
20	18	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		202
20	18	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57		203
