mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	2	1/2	1/2	1.0	1	-4	56		7
1	1	0	0	2/4	2	1	1/4	1/4	1.0		0	60		5
1	1	0	0	2/4	1	2	1/8	1/8	1.0		-4	80		1
1	1	0	0	2/4	1	1	1/2	1/2	1.0	1	-3	87		0
1	1	1/8	1/8	2/4	1	2	1/8	1/8	1.0		0	84		2
1	1	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-4	68		6
1	1	1/4	1/4	2/4	1	2	1/8	1/8	1.0		-2	82		3
1	1	3/8	3/8	2/4	1	2	1/8	1/8	1.0		-4	80		4
2	2	0	0	2/4	2	2	1/2	1/2	1.0	-1	-4	56		15
2	2	0	0	2/4	2	1	1/4	1/4	1.0		-2	70		13
2	2	0	0	2/4	1	2	1/8	1/8	1.0		1	79		9
2	2	0	0	2/4	1	1	1/4	1/4	1.0	-1	-3	87		8
2	2	1/8	1/8	2/4	1	2	1/8	1/8	1.0		-3	75		10
2	2	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-5	61		14
2	2	1/4	1/4	2/4	1	2	1/8	1/8	1.0		-1	77		11
2	2	3/8	3/8	2/4	1	2	1/8	1/8	1.0		1	79		12
3	3	0	0	2/4	2	2	1/2	1/2	1.0	1	-4	56		21
3	3	0	0	2/4	2	1	1/4	1/4	1.0		0	60		19
3	3	0	0	2/4	1	2	1/4	1/4	1.0		-4	80		17
3	3	0	0	2/4	1	1	1/2	1/2	1.0	1	-3	87		16
3	3	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-4	68		20
3	3	1/4	1/4	2/4	1	2	1/4	1/4	1.0		0	84		18
4	4	0	0	2/4	2	2	1/2	1/2	1.0	0	-4	56		27
4	4	0	0	2/4	2	1	1/4	1/4	1.0		1	67		25
4	4	0	0	2/4	1	2	1/4	1/4	1.0		-2	82		23
4	4	0	0	2/4	1	1	1/2	1/2	1.0	-1	-3	87		22
4	4	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-5	61		26
4	4	1/4	1/4	2/4	1	2	1/4	1/4	1.0		-3	75		24
5	5	0	0	2/4	2	2	1/2	1/2	1.0	0	-4	56		35
5	5	0	0	2/4	2	1	1/4	1/4	1.0		0	60		33
5	5	0	0	2/4	1	2	1/8	1/8	1.0		-4	80		29
5	5	0	0	2/4	1	1	1/2	1/2	1.0	1	-3	87		28
5	5	1/8	1/8	2/4	1	2	1/8	1/8	1.0		0	84		30
5	5	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-4	68		34
5	5	1/4	1/4	2/4	1	2	1/8	1/8	1.0		-2	82		31
5	5	3/8	3/8	2/4	1	2	1/8	1/8	1.0		-4	80		32
6	6	0	0	2/4	2	2	1/2	1/2	1.0	-1	-4	56		43
6	6	0	0	2/4	2	1	1/4	1/4	1.0		-2	70		41
6	6	0	0	2/4	1	2	1/8	1/8	1.0		1	79		37
6	6	0	0	2/4	1	1	1/4	1/4	1.0	-1	-3	87		36
6	6	1/8	1/8	2/4	1	2	1/8	1/8	1.0		-3	75		38
6	6	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-5	61		42
6	6	1/4	1/4	2/4	1	2	1/8	1/8	1.0		-1	77		39
6	6	3/8	3/8	2/4	1	2	1/8	1/8	1.0		1	79		40
7	7	0	0	2/4	2	2	1/2	1/2	1.0	1	-4	56		51
7	7	0	0	2/4	2	1	1/4	1/4	1.0		0	60		49
7	7	0	0	2/4	1	2	1/8	1/8	1.0		-4	80		45
7	7	0	0	2/4	1	1	1/2	1/2	1.0	1	-3	87		44
7	7	1/8	1/8	2/4	1	2	1/8	1/8	1.0		0	84		46
7	7	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-5	61		50
7	7	1/4	1/4	2/4	1	2	1/8	1/8	1.0		-5	85		47
7	7	3/8	3/8	2/4	1	2	1/8	1/8	1.0		1	79		48
8	8	0	0	2/4	2	2	1/4	1/4	1.0	-1	-4	56		56
8	8	0	0	2/4	2	1	1/4	1/4	1.0		0	60		55
8	8	0	0	2/4	1	2	1/4	1/4	1.0		-4	80		53
8	8	0	0	2/4	1	1	1/4	1/4	1.0	-1	-3	87		52
8	8	1/4	1/4	2/4	1	2	1/4	1/4	1.0		-3	75		54
9	9	0	0	2/4	2	1	1/4	1/4	1.0		0	48		61
9	9	0	0	2/4	2	1	1/4	1/4	1.0		-4	56		61
9	9	0	0	2/4	2	1	1/4	1/4	1.0		0	60		61
9	9	0	0	2/4	1	1	1/8	1/8	1.0		-4	80		57
9	9	1/8	1/8	2/4	1	1	1/8	1/8	1.0		-3	75		58
9	9	1/4	1/4	2/4	2	1	1/4	1/4	1.0		0	48		62
9	9	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-4	56		62
9	9	1/4	1/4	2/4	2	1	1/4	1/4	1.0		0	60		62
9	9	1/4	1/4	2/4	1	1	1/8	1/8	1.0		0	72		59
9	9	3/8	3/8	2/4	1	1	1/8	1/8	1.0		-4	68		60
10	10	0	0	2/4	2	1	1/2	1/2	1.0		-5	49		67
10	10	0	0	2/4	2	1	1/2	1/2	1.0		-4	56		67
10	10	0	0	2/4	2	1	1/2	1/2	1.0		-5	61		67
10	10	0	0	2/4	1	1	1/8	1/8	1.0		-1	77		63
10	10	1/8	1/8	2/4	1	1	1/8	1/8	1.0		-5	73		64
10	10	1/4	1/4	2/4	1	1	1/8	1/8	1.0		-4	68		65
10	10	3/8	3/8	2/4	1	1	1/8	1/8	1.0		-1	65		66
11	11	0	0	2/4	2	1	1/4	1/4	1.0		-1	53		72
11	11	0	0	2/4	2	1	1/4	1/4	1.0		3	57		72
11	11	0	0	2/4	2	1	1/4	1/4	1.0		0	60		72
11	11	0	0	2/4	1	1	1/8	1/8	1.0		-3	75		68
11	11	1/8	1/8	2/4	1	1	1/8	1/8	1.0		0	72		69
11	11	1/4	1/4	2/4	2	1	1/4	1/4	1.0		-1	53		73
11	11	1/4	1/4	2/4	2	1	1/4	1/4	1.0		3	57		73
11	11	1/4	1/4	2/4	2	1	1/4	1/4	1.0		0	60		73
11	11	1/4	1/4	2/4	1	1	1/8	1/8	1.0		3	69		70
