name	url	scorelink
D718walzer01.mscz	https://www.musicalion.com/en/scores/common/file/view/mfid/4/compositionid/28273/m28273_4.xml	https://www.musicalion.com/en/scores/sheet-music/91/franz-peter-schubert/28273/variation-on-a-waltz-by-diabelli
