id	mc	section	keysig	timesig	duration	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	mn	next
92	7	0	2	2/4	1/2	1/2	0	2	endRepeat	1				8	[0]
92	8	0	2	2/4	1/2	1/2	0	2		2			1	7	[9]
92	9	0	2	2/4	1/2	1/2	0	2		2			1	8	[10]
92	10	1	2	2/4	1/2	1/2	0	2	startRepeat					9	[11]
92	11	1	2	2/4	1/2	1/2	0	2						10	[12]
92	12	1	2	2/4	1/2	1/2	0	2						11	[13]
92	13	1	2	2/4	1/2	1/2	0	2						12	[14]
92	14	1	2	2/4	1/2	1/2	0	2						13	[15]
92	15	1	2	2/4	1/2	1/2	0	3						14	[16]
92	16	1	2	2/4	1/2	1/2	0	2						15	[17]
92	17	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[10]
93	0	0	1	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
93	1	0	1	2/4	1/2	1/2	0	2						2	[2]
93	2	0	1	2/4	1/2	1/2	0	2						3	[3]
93	3	0	1	2/4	1/2	1/2	0	2						4	[4]
93	4	0	1	2/4	1/2	1/2	0	2						5	[5]
93	5	0	1	2/4	1/2	1/2	0	2						6	[6]
93	6	0	1	2/4	1/2	1/2	0	2						7	[7]
93	7	0	1	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
93	8	1	1	2/4	1/2	1/2	0	2	startRepeat		start-repeat			9	[9]
93	9	1	1	2/4	1/2	1/2	0	2						10	[10]
93	10	1	1	2/4	1/2	1/2	0	2						11	[11]
93	11	1	1	2/4	1/2	1/2	0	2						12	[12]
93	12	1	1	2/4	1/2	1/2	0	2						13	[13]
93	13	1	1	2/4	1/2	1/2	0	2						14	[14]
93	14	1	1	2/4	1/2	1/2	0	2						15	[15]
93	15	1	1	2/4	1/2	1/2	0	2	endRepeat					16	[8]
94	0	0	5	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
94	1	0	5	2/4	1/2	1/2	0	2						2	[2]
94	2	0	5	2/4	1/2	1/2	0	2						3	[3]
94	3	0	5	2/4	1/2	1/2	0	2						4	[4]
94	4	0	5	2/4	1/2	1/2	0	2						5	[5]
94	5	0	5	2/4	1/2	1/2	0	2						6	[6]
94	6	0	5	2/4	1/2	1/2	0	2						7	[7]
94	7	0	5	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
94	8	1	5	2/4	1/2	1/2	0	3	startRepeat		start-repeat			9	[9]
94	9	1	5	2/4	1/2	1/2	0	3						10	[10]
94	10	1	5	2/4	1/2	1/2	0	3						11	[11]
94	11	1	5	2/4	1/2	1/2	0	2						12	[12]
94	12	1	5	2/4	1/2	1/2	0	2						13	[13]
94	13	1	5	2/4	1/2	1/2	0	2						14	[14]
94	14	1	5	2/4	1/2	1/2	0	2						15	[15]
94	15	1	5	2/4	1/2	1/2	0	2	endRepeat					16	[8]
95	0	0	-4	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
95	1	0	-4	2/4	1/2	1/2	0	3						2	[2]
95	2	0	-4	2/4	1/2	1/2	0	3						3	[3]
95	3	0	-4	2/4	1/2	1/2	0	3						4	[4]
95	4	0	-4	2/4	1/2	1/2	0	2						5	[5]
95	5	0	-4	2/4	1/2	1/2	0	3						6	[6]
95	6	0	-4	2/4	1/2	1/2	0	3						7	[7]
95	7	0	-4	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
95	8	1	-4	2/4	1/2	1/2	0	2	startRepeat		start-repeat			9	[9]
95	9	1	-4	2/4	1/2	1/2	0	2						10	[10]
95	10	1	-4	2/4	1/2	1/2	0	2						11	[11]
95	11	1	-4	2/4	1/2	1/2	0	2						12	[12]
95	12	1	-4	2/4	1/2	1/2	0	2						13	[13]
95	13	1	-4	2/4	1/2	1/2	0	3						14	[14]
95	14	1	-4	2/4	1/2	1/2	0	3						15	[15]
95	15	1	-4	2/4	1/2	1/2	0	2	endRepeat					16	[8]
96	0	0	5	2/4	1/2	1/2	0	3	firstMeasure					1	[1]
96	1	0	5	2/4	1/2	1/2	0	3						2	[2]
96	2	0	5	2/4	1/2	1/2	0	2						3	[3]
96	3	0	5	2/4	1/2	1/2	0	2	endRepeat					4	[4, 0]
96	4	1	5	2/4	1/2	1/2	0	2	startRepeat		start-repeat			5	[5]
96	5	1	5	2/4	1/2	1/2	0	2						6	[6]
96	6	1	5	2/4	1/2	1/2	0	2						7	[7]
96	7	1	5	2/4	1/2	1/2	0	3	endRepeat					8	[4]
97	0	0	2	2/4	1/2	1/2	0	3	firstMeasure					1	[1]
97	1	0	2	2/4	1/2	1/2	0	3						2	[2]
97	2	0	2	2/4	1/2	1/2	0	3						3	[3]
97	3	0	2	2/4	1/2	1/2	0	3	endRepeat					4	[4, 0]
97	4	1	2	2/4	1/2	1/2	0	3	startRepeat		start-repeat			5	[5]
97	5	1	2	2/4	1/2	1/2	0	2						6	[6]
97	6	1	2	2/4	1/2	1/2	0	3						7	[7]
97	7	1	2	2/4	1/2	1/2	0	3	endRepeat					8	[4]
98	0	0	1	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
98	1	0	1	2/4	1/2	1/2	0	3						2	[2]
98	2	0	1	2/4	1/2	1/2	0	2						3	[3]
98	3	0	1	2/4	1/2	1/2	0	3	endRepeat					4	[4, 0]
98	4	1	1	2/4	1/2	1/2	0	2	startRepeat		start-repeat			5	[5]
98	5	1	1	2/4	1/2	1/2	0	2						6	[6]
98	6	1	1	2/4	1/2	1/2	0	2						7	[7]
98	7	1	1	2/4	1/2	1/2	0	2	endRepeat					8	[4]
99	0	0	2	3/4	3/4	1/4	1/2	3	firstMeasure				1	0	[1]
99	1	0	2	3/4	3/4	3/4	0	3						1	[2]
99	2	0	2	3/4	3/4	3/4	0	3						2	[3]
99	3	0	2	3/4	3/4	3/4	0	2						3	[4]
99	4	0	2	3/4	3/4	3/4	0	2						4	[5]
99	5	0	2	3/4	3/4	3/4	0	2						5	[6]
99	6	0	2	3/4	3/4	3/4	0	2						6	[7]
99	7	0	2	3/4	3/4	3/4	0	2						7	[8]
99	8	0	2	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
99	9	1	2	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	8	[10]
99	10	1	2	3/4	3/4	3/4	0	2						9	[11]
99	11	1	2	3/4	3/4	3/4	0	2						10	[12]
99	12	1	2	3/4	3/4	3/4	0	2						11	[13]
99	13	1	2	3/4	3/4	3/4	0	2						12	[14]
99	14	1	2	3/4	3/4	3/4	0	2						13	[15]
99	15	1	2	3/4	3/4	3/4	0	2						14	[16]
99	16	1	2	3/4	3/4	3/4	0	2						15	[17]
99	17	1	2	3/4	3/4	3/4	0	2						16	[18]
99	18	1	2	3/4	3/4	3/4	0	3						17	[19]
99	19	1	2	3/4	3/4	3/4	0	3						18	[20]
99	20	1	2	3/4	3/4	3/4	0	2						19	[21]
99	21	1	2	3/4	3/4	3/4	0	2						20	[22]
99	22	1	2	3/4	3/4	3/4	0	2						21	[23]
99	23	1	2	3/4	3/4	3/4	0	2						22	[24]
99	24	1	2	3/4	3/4	3/4	0	2						23	[25]
99	25	1	2	3/4	3/4	1/2	0	2	endRepeat					24	[9]
100	0	0	1	3/4	3/4	1/4	1/2	4	firstMeasure				1	0	[1]
100	1	0	1	3/4	3/4	3/4	0	4						1	[2]
100	2	0	1	3/4	3/4	3/4	0	3						2	[3]
100	3	0	1	3/4	3/4	3/4	0	3						3	[4]
100	4	0	1	3/4	3/4	3/4	0	3						4	[5]
100	5	0	1	3/4	3/4	3/4	0	3						5	[6]
100	6	0	1	3/4	3/4	3/4	0	3						6	[7]
100	7	0	1	3/4	3/4	3/4	0	3						7	[8]
100	8	0	1	3/4	3/4	1/2	0	3	endRepeat					8	[9, 0]
100	9	1	1	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	8	[10]
100	10	1	1	3/4	3/4	3/4	0	2						9	[11]
100	11	1	1	3/4	3/4	3/4	0	2						10	[12]
100	12	1	1	3/4	3/4	3/4	0	2						11	[13]
100	13	1	1	3/4	3/4	3/4	0	2						12	[14]
100	14	1	1	3/4	3/4	3/4	0	2						13	[15]
100	15	1	1	3/4	3/4	3/4	0	2						14	[16]
100	16	1	1	3/4	3/4	3/4	0	2						15	[17]
100	17	1	1	3/4	3/4	3/4	0	2						16	[18]
100	18	1	1	3/4	3/4	3/4	0	4						17	[19]
100	19	1	1	3/4	3/4	3/4	0	3						18	[20]
100	20	1	1	3/4	3/4	3/4	0	3						19	[21]
100	21	1	1	3/4	3/4	3/4	0	3						20	[22]
100	22	1	1	3/4	3/4	3/4	0	3						21	[23]
100	23	1	1	3/4	3/4	3/4	0	3						22	[24]
100	24	1	1	3/4	3/4	3/4	0	3						23	[25]
100	25	1	1	3/4	3/4	1/2	0	2	endRepeat					24	[9]
101	0	0	3	3/4	3/4	3/8	3/8	2	firstMeasure				1	0	[1]
101	1	0	3	3/4	3/4	3/4	0	3						1	[2]
101	2	0	3	3/4	3/4	3/4	0	3						2	[3]
101	3	0	3	3/4	3/4	3/4	0	3						3	[4]
101	4	0	3	3/4	3/4	3/4	0	3						4	[5]
101	5	0	3	3/4	3/4	3/4	0	3						5	[6]
101	6	0	3	3/4	3/4	3/4	0	3						6	[7]
101	7	0	3	3/4	3/4	3/4	0	3						7	[8]
101	8	0	3	3/4	3/4	3/8	0	2	endRepeat					8	[9, 0]
101	9	1	3	3/4	3/4	3/8	3/8	2	startRepeat				1	8	[10]
101	10	1	3	3/4	3/4	3/4	0	3						9	[11]
101	11	1	3	3/4	3/4	3/4	0	3						10	[12]
101	12	1	3	3/4	3/4	3/4	0	3						11	[13]
101	13	1	3	3/4	3/4	3/4	0	3						12	[14]
101	14	1	3	3/4	3/4	3/4	0	3						13	[15]
101	15	1	3	3/4	3/4	3/4	0	3						14	[16]
101	16	1	3	3/4	3/4	3/4	0	3						15	[17]
101	17	1	3	3/4	3/4	3/8	0	3	endRepeat					16	[9]
102	0	0	4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
102	1	0	4	3/4	3/4	3/4	0	2						1	[2]
102	2	0	4	3/4	3/4	3/4	0	2						2	[3]
102	3	0	4	3/4	3/4	3/4	0	2						3	[4]
102	4	0	4	3/4	3/4	3/4	0	2						4	[5]
102	5	0	4	3/4	3/4	3/4	0	2						5	[6]
102	6	0	4	3/4	3/4	3/4	0	2						6	[7]
102	7	0	4	3/4	3/4	3/4	0	2						7	[8]
102	8	0	4	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
102	9	1	4	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	8	[10]
102	10	1	4	3/4	3/4	3/4	0	2						9	[11]
102	11	1	4	3/4	3/4	3/4	0	2						10	[12]
102	12	1	4	3/4	3/4	3/4	0	2						11	[13]
102	13	1	4	3/4	3/4	3/4	0	2						12	[14]
102	14	1	4	3/4	3/4	3/4	0	2						13	[15]
102	15	1	4	3/4	3/4	3/4	0	2						14	[16]
102	16	1	4	3/4	3/4	3/4	0	3						15	[17]
102	17	1	4	3/4	3/4	3/4	0	2						16	[18]
102	18	1	4	3/4	3/4	3/4	0	2						17	[19]
102	19	1	4	3/4	3/4	3/4	0	2						18	[20]
102	20	1	4	3/4	3/4	3/4	0	2						19	[21]
102	21	1	4	3/4	3/4	3/4	0	2						20	[22]
102	22	1	4	3/4	3/4	3/4	0	2						21	[23]
102	23	1	4	3/4	3/4	3/4	0	2						22	[24]
102	24	1	4	3/4	3/4	3/4	0	2						23	[25]
102	25	1	4	3/4	3/4	1/2	0	2	endRepeat					24	[9]
103	0	0	3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
103	1	1	3	3/4	3/4	3/4	0	2	startRepeat					1	[2]
103	2	1	3	3/4	3/4	3/4	0	2						2	[3]
103	3	1	3	3/4	3/4	3/4	0	3						3	[4]
103	4	1	3	3/4	3/4	3/4	0	2						4	[5]
103	5	1	3	3/4	3/4	3/4	0	2						5	[6]
103	6	1	3	3/4	3/4	3/4	0	2						6	[7, 9]
103	7	1	3	3/4	3/4	3/4	0	3		1				7	[8]
103	8	1	3	3/4	3/4	3/4	0	3	endRepeat	1				8	[1]
103	9	1	3	3/4	3/4	3/4	0	3		2			1	7	[10]
103	10	1	3	3/4	3/4	3/4	0	3		2			1	8	[11]
103	11	2	3	3/4	3/4	3/4	0	2	startRepeat					9	[12]
103	12	2	3	3/4	3/4	3/4	0	2						10	[13]
103	13	2	3	3/4	3/4	3/4	0	2						11	[14]
103	14	2	3	3/4	3/4	3/4	0	2						12	[15]
103	15	2	3	3/4	3/4	3/4	0	2						13	[16]
103	16	2	3	3/4	3/4	3/4	0	2						14	[17]
103	17	2	3	3/4	3/4	3/4	0	2						15	[18]
103	18	2	3	3/4	3/4	3/4	0	2						16	[19]
103	19	2	3	3/4	3/4	3/4	0	2						17	[20]
103	20	2	3	3/4	3/4	3/4	0	3						18	[21]
103	21	2	3	3/4	3/4	3/4	0	2						19	[22]
103	22	2	3	3/4	3/4	3/4	0	2						20	[23]
103	23	2	3	3/4	3/4	3/4	0	3						21	[24]
103	24	2	3	3/4	3/4	3/4	0	3						22	[25]
103	25	2	3	3/4	3/4	3/4	0	2						23	[26]
103	26	2	3	3/4	3/4	3/4	0	2						24	[27]
103	27	2	3	3/4	3/4	3/4	0	3						25	[28, 29]
103	28	2	3	3/4	3/4	3/4	0	3	endRepeat	1				26	[11]
103	29	2	3	3/4	3/4	1/2	0	2	lastMeasure	2	double		1	26	[]
104	0	0	4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
104	1	0	4	3/4	3/4	3/4	0	2						1	[2]
104	2	0	4	3/4	3/4	3/4	0	2						2	[3]
104	3	0	4	3/4	3/4	3/4	0	2						3	[4]
104	4	0	4	3/4	3/4	3/4	0	2						4	[5]
104	5	0	4	3/4	3/4	3/4	0	2						5	[6]
104	6	0	4	3/4	3/4	3/4	0	2						6	[7]
104	7	0	4	3/4	3/4	3/4	0	2						7	[8]
104	8	0	4	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
104	9	1	4	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	8	[10]
104	10	1	4	3/4	3/4	3/4	0	2						9	[11]
104	11	1	4	3/4	3/4	3/4	0	2						10	[12]
104	12	1	4	3/4	3/4	3/4	0	3						11	[13]
104	13	1	4	3/4	3/4	3/4	0	3						12	[14]
104	14	1	4	3/4	3/4	3/4	0	2						13	[15]
104	15	1	4	3/4	3/4	3/4	0	2						14	[16]
104	16	1	4	3/4	3/4	3/4	0	3						15	[17]
104	17	1	4	3/4	3/4	3/4	0	3						16	[18]
104	18	1	4	3/4	3/4	3/4	0	2						17	[19]
104	19	1	4	3/4	3/4	3/4	0	2						18	[20]
104	20	1	4	3/4	3/4	3/4	0	2						19	[21]
104	21	1	4	3/4	3/4	3/4	0	2						20	[22]
104	22	1	4	3/4	3/4	3/4	0	2						21	[23]
104	23	1	4	3/4	3/4	3/4	0	2						22	[24]
104	24	1	4	3/4	3/4	3/4	0	3						23	[25]
104	25	1	4	3/4	3/4	1/2	0	2	endRepeat					24	[9]
105	0	0	3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
105	1	0	3	3/4	3/4	3/4	0	2						1	[2]
105	2	0	3	3/4	3/4	3/4	0	2						2	[3]
105	3	0	3	3/4	3/4	3/4	0	2						3	[4]
105	4	0	3	3/4	3/4	3/4	0	2						4	[5]
105	5	0	3	3/4	3/4	3/4	0	2						5	[6]
105	6	0	3	3/4	3/4	3/4	0	2						6	[7]
105	7	0	3	3/4	3/4	3/4	0	2						7	[8]
105	8	0	3	3/4	3/4	3/4	0	2						8	[9]
105	9	0	3	3/4	3/4	3/4	0	2						9	[10]
105	10	0	3	3/4	3/4	3/4	0	2						10	[11]
105	11	0	3	3/4	3/4	3/4	0	2						11	[12]
105	12	0	3	3/4	3/4	3/4	0	2						12	[13]
105	13	0	3	3/4	3/4	3/4	0	2						13	[14]
105	14	0	3	3/4	3/4	3/4	0	2						14	[15]
105	15	0	3	3/4	3/4	3/4	0	2						15	[16]
105	16	0	3	3/4	3/4	1/2	0	2	endRepeat					16	[17, 0]
105	17	1	3	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	16	[18]
105	18	1	3	3/4	3/4	3/4	0	3						17	[19]
105	19	1	3	3/4	3/4	3/4	0	3						18	[20]
105	20	1	3	3/4	3/4	3/4	0	2						19	[21]
105	21	1	3	3/4	3/4	3/4	0	2						20	[22]
105	22	1	3	3/4	3/4	3/4	0	3						21	[23]
105	23	1	3	3/4	3/4	3/4	0	3						22	[24]
105	24	1	3	3/4	3/4	3/4	0	2						23	[25]
105	25	1	3	3/4	3/4	3/4	0	2						24	[26]
105	26	1	3	3/4	3/4	3/4	0	2						25	[27]
105	27	1	3	3/4	3/4	3/4	0	2						26	[28]
105	28	1	3	3/4	3/4	3/4	0	2						27	[29]
105	29	1	3	3/4	3/4	3/4	0	2						28	[30]
105	30	1	3	3/4	3/4	3/4	0	2						29	[31]
105	31	1	3	3/4	3/4	3/4	0	2						30	[32]
105	32	1	3	3/4	3/4	3/4	0	2						31	[33]
105	33	1	3	3/4	3/4	3/4	0	2						32	[34]
105	34	1	3	3/4	3/4	3/4	0	2						33	[35]
105	35	1	3	3/4	3/4	3/4	0	2						34	[36]
105	36	1	3	3/4	3/4	3/4	0	2						35	[37]
105	37	1	3	3/4	3/4	3/4	0	2						36	[38]
105	38	1	3	3/4	3/4	3/4	0	2						37	[39]
105	39	1	3	3/4	3/4	3/4	0	2						38	[40]
105	40	1	3	3/4	3/4	3/4	0	2						39	[41]
105	41	1	3	3/4	3/4	1/2	0	2	endRepeat					40	[17]
106	0	0	3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
106	1	0	3	3/4	3/4	3/4	0	2						1	[2]
106	2	0	3	3/4	3/4	3/4	0	2						2	[3]
106	3	0	3	3/4	3/4	3/4	0	2						3	[4]
106	4	0	3	3/4	3/4	3/4	0	2						4	[5]
106	5	0	3	3/4	3/4	3/4	0	2						5	[6]
106	6	0	3	3/4	3/4	3/4	0	2						6	[7]
106	7	0	3	3/4	3/4	3/4	0	2						7	[8]
106	8	0	3	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
106	9	1	3	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	8	[10]
106	10	1	3	3/4	3/4	3/4	0	2						9	[11]
106	11	1	3	3/4	3/4	3/4	0	2						10	[12]
106	12	1	3	3/4	3/4	3/4	0	2						11	[13]
106	13	1	3	3/4	3/4	3/4	0	2						12	[14]
106	14	1	3	3/4	3/4	3/4	0	2						13	[15]
106	15	1	3	3/4	3/4	3/4	0	2						14	[16]
106	16	1	3	3/4	3/4	3/4	0	2						15	[17]
106	17	1	3	3/4	3/4	3/4	0	2						16	[18]
106	18	1	3	3/4	3/4	3/4	0	2						17	[19]
106	19	1	3	3/4	3/4	3/4	0	2						18	[20]
106	20	1	3	3/4	3/4	3/4	0	2						19	[21]
106	21	1	3	3/4	3/4	3/4	0	2						20	[22]
106	22	1	3	3/4	3/4	3/4	0	2						21	[23]
106	23	1	3	3/4	3/4	3/4	0	2						22	[24]
106	24	1	3	3/4	3/4	3/4	0	2						23	[25]
106	25	1	3	3/4	3/4	1/2	0	2	endRepeat					24	[9]
107	0	0	-1	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
107	1	0	-1	3/4	3/4	3/4	0	2						1	[2]
107	2	0	-1	3/4	3/4	3/4	0	2						2	[3]
107	3	0	-1	3/4	3/4	3/4	0	2						3	[4]
107	4	0	-1	3/4	3/4	3/4	0	2						4	[5]
107	5	0	-1	3/4	3/4	3/4	0	2						5	[6]
107	6	0	-1	3/4	3/4	3/4	0	2						6	[7]
107	7	0	-1	3/4	3/4	3/4	0	2						7	[8]
107	8	0	-1	3/4	3/4	3/4	0	2						8	[9]
107	9	0	-1	3/4	3/4	3/4	0	3						9	[10]
107	10	0	-1	3/4	3/4	3/4	0	3						10	[11]
107	11	0	-1	3/4	3/4	3/4	0	3						11	[12]
107	12	0	-1	3/4	3/4	3/4	0	3						12	[13]
107	13	0	-1	3/4	3/4	3/4	0	3						13	[14]
107	14	0	-1	3/4	3/4	3/4	0	3						14	[15]
107	15	0	-1	3/4	3/4	3/4	0	3						15	[16]
107	16	0	-1	3/4	3/4	1/2	0	3	endRepeat					16	[17, 0]
107	17	1	-1	3/4	3/4	1/4	1/2	2	startRepeat				1	16	[18]
107	18	1	-1	3/4	3/4	3/4	0	2						17	[19]
107	19	1	-1	3/4	3/4	3/4	0	2						18	[20]
107	20	1	-1	3/4	3/4	3/4	0	2						19	[21]
107	21	1	-1	3/4	3/4	3/4	0	2						20	[22]
107	22	1	-1	3/4	3/4	3/4	0	2						21	[23]
107	23	1	-1	3/4	3/4	3/4	0	2						22	[24]
107	24	1	-1	3/4	3/4	3/4	0	3						23	[25]
107	25	1	-1	3/4	3/4	3/4	0	3						24	[26]
107	26	1	-1	3/4	3/4	3/4	0	2						25	[27]
107	27	1	-1	3/4	3/4	3/4	0	2						26	[28]
107	28	1	-1	3/4	3/4	3/4	0	2						27	[29]
107	29	1	-1	3/4	3/4	3/4	0	3						28	[30]
107	30	1	-1	3/4	3/4	3/4	0	2						29	[31]
107	31	1	-1	3/4	3/4	3/4	0	2						30	[32]
107	32	1	-1	3/4	3/4	3/4	0	2						31	[33]
107	33	1	-1	3/4	3/4	3/4	0	2						32	[34]
107	34	1	-1	3/4	3/4	3/4	0	2						33	[35]
107	35	1	-1	3/4	3/4	3/4	0	2						34	[36]
107	36	1	-1	3/4	3/4	3/4	0	2						35	[37]
107	37	1	-1	3/4	3/4	3/4	0	2						36	[38]
107	38	1	-1	3/4	3/4	3/4	0	3						37	[39]
107	39	1	-1	3/4	3/4	3/4	0	3						38	[40]
107	40	1	-1	3/4	3/4	3/4	0	3						39	[41]
107	41	1	-1	3/4	3/4	3/4	0	3						40	[42]
107	42	1	-1	3/4	3/4	3/4	0	3						41	[43]
107	43	1	-1	3/4	3/4	3/4	0	3						42	[44]
107	44	1	-1	3/4	3/4	3/4	0	3						43	[45]
107	45	1	-1	3/4	3/4	1/2	0	3	endRepeat					44	[17]
108	0	0	-4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
108	1	0	-4	3/4	3/4	3/4	0	3						1	[2]
108	2	0	-4	3/4	3/4	3/4	0	4						2	[3]
108	3	0	-4	3/4	3/4	3/4	0	4						3	[4]
108	4	0	-4	3/4	3/4	3/4	0	4						4	[5]
108	5	0	-4	3/4	3/4	3/4	0	4						5	[6]
108	6	0	-4	3/4	3/4	3/4	0	4						6	[7]
108	7	0	-4	3/4	3/4	3/4	0	4						7	[8]
108	8	0	-4	3/4	3/4	3/4	0	4						8	[9]
108	9	0	-4	3/4	3/4	3/4	0	4						9	[10]
108	10	0	-4	3/4	3/4	3/4	0	4						10	[11]
108	11	0	-4	3/4	3/4	3/4	0	4						11	[12]
108	12	0	-4	3/4	3/4	3/4	0	4						12	[13]
108	13	0	-4	3/4	3/4	3/4	0	4						13	[14]
108	14	0	-4	3/4	3/4	3/4	0	4						14	[15]
108	15	0	-4	3/4	3/4	3/4	0	4						15	[16]
108	16	0	-4	3/4	3/4	1/2	0	4	endRepeat					16	[17, 0]
108	17	1	-4	3/4	3/4	1/4	1/2	2	startRepeat				1	16	[18]
108	18	1	-4	3/4	3/4	3/4	0	4						17	[19]
108	19	1	-4	3/4	3/4	3/4	0	4						18	[20]
108	20	1	-4	3/4	3/4	3/4	0	4						19	[21]
108	21	1	-4	3/4	3/4	3/4	0	4						20	[22]
108	22	1	-4	3/4	3/4	3/4	0	4						21	[23]
108	23	1	-4	3/4	3/4	3/4	0	4						22	[24]
108	24	1	-4	3/4	3/4	3/4	0	4						23	[25]
108	25	1	-4	3/4	3/4	3/4	0	3						24	[26]
108	26	1	-4	3/4	3/4	3/4	0	3						25	[27]
108	27	1	-4	3/4	3/4	3/4	0	3						26	[28]
108	28	1	-4	3/4	3/4	3/4	0	3						27	[29]
108	29	1	-4	3/4	3/4	3/4	0	3						28	[30]
108	30	1	-4	3/4	3/4	3/4	0	3						29	[31]
108	31	1	-4	3/4	3/4	3/4	0	4						30	[32]
108	32	1	-4	3/4	3/4	3/4	0	4						31	[33]
108	33	1	-4	3/4	3/4	3/4	0	4						32	[34]
108	34	1	-4	3/4	3/4	3/4	0	4						33	[35]
108	35	1	-4	3/4	3/4	3/4	0	4						34	[36]
108	36	1	-4	3/4	3/4	3/4	0	4						35	[37]
108	37	1	-4	3/4	3/4	3/4	0	4						36	[38]
108	38	1	-4	3/4	3/4	3/4	0	4						37	[39]
108	39	1	-4	3/4	3/4	3/4	0	4						38	[40]
108	40	1	-4	3/4	3/4	3/4	0	4						39	[41]
108	41	1	-4	3/4	3/4	3/4	0	4						40	[42]
108	42	1	-4	3/4	3/4	3/4	0	4						41	[43]
108	43	1	-4	3/4	3/4	3/4	0	4						42	[44]
108	44	1	-4	3/4	3/4	3/4	0	4						43	[45]
108	45	1	-4	3/4	3/4	1/2	0	4	endRepeat					44	[17]
109	0	0	2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
109	1	0	2	3/4	3/4	3/4	0	2						1	[2]
109	2	0	2	3/4	3/4	3/4	0	2						2	[3]
109	3	0	2	3/4	3/4	3/4	0	2						3	[4]
109	4	0	2	3/4	3/4	3/4	0	2						4	[5]
109	5	0	2	3/4	3/4	3/4	0	2						5	[6]
109	6	0	2	3/4	3/4	3/4	0	2						6	[7]
109	7	0	2	3/4	3/4	3/4	0	2						7	[8]
109	8	0	2	3/4	3/4	3/4	0	2						8	[9]
109	9	0	2	3/4	3/4	3/4	0	4						9	[10]
109	10	0	2	3/4	3/4	3/4	0	3						10	[11]
109	11	0	2	3/4	3/4	3/4	0	4						11	[12]
109	12	0	2	3/4	3/4	3/4	0	3						12	[13]
109	13	0	2	3/4	3/4	3/4	0	4						13	[14]
109	14	0	2	3/4	3/4	3/4	0	4						14	[15]
109	15	0	2	3/4	3/4	3/4	0	4						15	[16]
109	16	0	2	3/4	3/4	1/2	0	3	endRepeat					16	[17, 0]
109	17	1	2	3/4	3/4	1/4	1/2	2	startRepeat		start-repeat		1	16	[18]
109	18	1	2	3/4	3/4	3/4	0	2						17	[19]
109	19	1	2	3/4	3/4	3/4	0	2						18	[20]
109	20	1	2	3/4	3/4	3/4	0	2						19	[21]
109	21	1	2	3/4	3/4	3/4	0	2						20	[22]
109	22	1	2	3/4	3/4	3/4	0	2						21	[23]
109	23	1	2	3/4	3/4	3/4	0	2						22	[24]
109	24	1	2	3/4	3/4	3/4	0	2						23	[25]
109	25	1	2	3/4	3/4	3/4	0	3						24	[26]
109	26	1	2	3/4	3/4	3/4	0	4						25	[27]
109	27	1	2	3/4	3/4	3/4	0	3						26	[28]
109	28	1	2	3/4	3/4	3/4	0	4						27	[29]
109	29	1	2	3/4	3/4	3/4	0	3						28	[30]
109	30	1	2	3/4	3/4	3/4	0	4						29	[31]
109	31	1	2	3/4	3/4	3/4	0	4						30	[32]
109	32	1	2	3/4	3/4	3/4	0	4						31	[33]
109	33	1	2	3/4	3/4	1/2	0	3	endRepeat					32	[17]
110	0	0	2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
110	1	0	2	3/4	3/4	3/4	0	2						1	[2]
110	2	0	2	3/4	3/4	3/4	0	2						2	[3]
110	3	0	2	3/4	3/4	3/4	0	2						3	[4]
110	4	0	2	3/4	3/4	3/4	0	2						4	[5]
110	5	0	2	3/4	3/4	3/4	0	2						5	[6]
110	6	0	2	3/4	3/4	3/4	0	2						6	[7]
110	7	0	2	3/4	3/4	3/4	0	2						7	[8]
