name	url	scorelink
D420deutscher05.mscz	https://musescore.com/score/3944326/download/mscz	https://musescore.com/user/9292486/scores/3944326
D420deutscher04.mscz	https://musescore.com/score/3944311/download/mscz	https://musescore.com/user/9292486/scores/3944311
D420deutscher01.mscz	https://musescore.com/score/3910356/download/mscz	https://musescore.com/user/9292486/scores/3910356
D420deutscher03.mscz	https://musescore.com/score/3912856/download/mscz	https://musescore.com/user/9292486/scores/3912856
D420deutscher02.mscz	https://musescore.com/score/3910361/download/mscz	https://musescore.com/user/9292486/scores/3910361
