name	url	scorelink
D365walzer01.mscx	https://www.musicalion.com/en/scores/common/file/view/mfid/5/compositionid/14110/m14110_5.xml	https://www.musicalion.com/en/scores/sheet-music/91/franz-peter-schubert/14110/tänze-erste-walzer-dances-first-waltzses-2
D365walzer02.mscx	https://www.musicalion.com/en/scores/common/file/view/mfid/5/compositionid/14110/m14110_5.xml	https://www.musicalion.com/en/scores/sheet-music/91/franz-peter-schubert/14110/tänze-erste-walzer-dances-first-waltzses-2
D365walzer03.mscx	https://www.musicalion.com/en/scores/common/file/view/mfid/4/compositionid/39814/m39814_4.xml	https://www.musicalion.com/en/scores/sheet-music/91/franz-peter-schubert/39814/erste-walzer-nr-3-first-waltz-no-3
