name	url	scorelink
D334menuett01.mscx	https://www.musicalion.com/en/scores/common/file/view/mfid/3/compositionid/227/mxcap227.cap	https://www.musicalion.com/en/scores/sheet-music/91/franz-peter-schubert/227/minuet-in-a-major
